GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",2821,176,1351,209,1470,217
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",2892,148,381,121,2511,188
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",986,66,137,68,849,84
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",2148,77,107,57,2041,90
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",1901,72,197,105,1704,122
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",1556,58,114,61,1442,71
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",2129,101,393,164,1736,171
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",541,66,159,49,382,62
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",3277,129,361,124,2916,163
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",2068,179,407,106,1661,186
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",2310,161,518,168,1792,189
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",1773,94,243,84,1530,114
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",753,58,312,75,441,78
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",4517,256,748,213,3769,313
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",2373,167,1141,179,1232,199
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",3841,184,742,187,3099,254
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1421,98,244,76,1177,112
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1387,97,393,107,994,128
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1316,121,465,95,851,126
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",5048,337,1029,272,4019,402
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",2515,268,977,203,1538,230
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",4233,227,1010,240,3223,301
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",3312,219,732,179,2580,247
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",1527,150,727,132,800,147
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2347,207,581,207,1766,227
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8014,318,2089,401,5925,423
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",433,75,176,47,257,73
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1341,102,601,118,740,130
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3481,180,1434,225,2047,235
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",2550,187,754,136,1796,185
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",2998,184,1293,206,1705,231
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1459,116,643,128,816,129
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2581,171,1163,206,1418,242
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2179,186,1097,227,1082,192
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1224,96,382,94,842,124
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",1645,201,551,160,1094,192
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1650,99,817,143,833,140
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",1985,131,702,167,1283,173
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",2887,207,1659,253,1228,210
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2400,107,1039,192,1361,184
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2275,178,1016,206,1259,200
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1311,83,331,90,980,105
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",3754,251,1709,248,2045,290
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",4401,312,1147,279,3254,321
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3014,193,821,163,2193,213
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6030,448,1216,272,4814,508
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3268,267,1225,242,2043,279
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3854,304,1188,317,2666,360
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1244,125,514,117,730,138
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",4702,344,1667,271,3035,397
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3413,217,1676,208,1737,225
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",4098,391,1457,326,2641,280
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",3815,285,1230,321,2585,378
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2084,184,823,169,1261,227
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2592,138,914,165,1678,188
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1097,117,270,83,827,110
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",3564,287,1106,236,2458,304
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",4424,304,1469,330,2955,413
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2722,183,1007,196,1715,237
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3158,201,1176,186,1982,239
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",4883,329,1958,348,2925,383
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",1906,193,808,206,1098,197
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2047,167,288,113,1759,180
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",930,114,220,82,710,103
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1302,110,485,113,817,143
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2465,273,1184,238,1281,250
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",3935,244,1270,259,2665,353
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4474,364,1667,331,2807,376
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",3058,249,1095,224,1963,255
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",4216,395,1452,276,2764,371
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",4018,194,1288,305,2730,326
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1100,104,404,105,696,127
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5114,309,1432,333,3682,399
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",20,13,3,5,17,14
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1165,105,472,104,693,130
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",128,60,32,25,96,59
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2736,129,978,192,1758,185
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4201,257,1454,331,2747,389
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",2383,150,599,125,1784,164
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1217,90,328,95,889,115
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",709,80,185,52,524,72
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",124,59,13,14,111,58
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1219,113,293,101,926,134
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",673,84,251,66,422,83
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4338,315,2439,351,1899,318
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2436,255,692,165,1744,233
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",4955,457,1940,308,3015,429
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",108,29,45,28,63,27
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4185,357,1465,298,2720,372
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2253,187,448,159,1805,198
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",589,75,345,76,244,65
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",183,46,77,32,106,48
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",738,115,327,80,411,98
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",66,24,25,15,41,26
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",662,118,424,86,238,72
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1305,131,647,108,658,114
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1312,128,305,103,1007,137
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2048,209,364,112,1684,192
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2027,219,437,152,1590,208
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",5230,383,2198,360,3032,422
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1029,69,60,48,969,86
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1757,181,1138,177,619,153
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",5028,368,1844,412,3184,428
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1850,210,942,177,908,185
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5252,438,1754,317,3498,433
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1421,132,459,120,962,134
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",6913,688,2569,479,4344,648
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",3901,301,927,262,2974,389
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",3011,232,1671,220,1340,230
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",2915,228,714,174,2201,236
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1901,232,1345,232,556,201
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1753,118,578,122,1175,132
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",5949,370,1794,418,4155,503
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",2887,263,623,168,2264,260
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",6512,478,2402,454,4110,486
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3529,247,449,123,3080,285
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",8611,517,3187,522,5424,571
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",3865,399,1718,350,2147,374
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",7465,444,2853,522,4612,600
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",5523,587,1019,304,4504,535
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",3742,225,2005,261,1737,260
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",1969,185,1041,181,928,207
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2611,171,1104,208,1507,222
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",3991,191,1469,226,2522,271
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2524,253,1101,208,1423,236
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2550,154,737,207,1813,198
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",4655,294,1537,271,3118,333
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1465,128,466,91,999,140
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1421,115,648,110,773,118
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3376,206,1721,227,1655,217
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3083,261,1627,249,1456,286
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1112,98,599,110,513,115
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2408,196,1628,224,780,179
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",3997,343,923,308,3074,378
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3581,170,985,211,2596,204
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",4773,395,2266,380,2507,306
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7814,425,2277,528,5537,625
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5463,350,2587,371,2876,377
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2913,150,439,120,2474,190
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",946,97,196,79,750,108
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5633,547,2323,411,3310,439
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2567,169,1231,164,1336,180
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1863,111,376,106,1487,137
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",4873,494,2102,402,2771,464
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1664,120,1053,146,611,133
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1136,106,489,90,647,107
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3700,228,1472,265,2228,250
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3775,180,469,178,3306,225
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3825,203,1757,274,2068,306
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2523,101,188,97,2335,116
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3347,219,1732,213,1615,216
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2875,139,340,116,2535,178
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3172,209,1443,225,1729,216
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1579,117,191,73,1388,111
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4007,420,1792,318,2215,423
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3233,121,372,137,2861,183
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4717,242,2446,289,2271,269
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2186,135,174,100,2012,146
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4309,333,1589,316,2720,357
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",1966,122,312,148,1654,188
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",855,38,60,36,795,57
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4730,372,2369,308,2361,338
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4820,249,1414,257,3406,313
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1705,93,166,91,1539,120
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4762,260,1861,269,2901,297
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2802,149,204,124,2598,189
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4308,259,1486,267,2822,300
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2607,162,104,82,2503,165
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4339,305,1600,303,2739,363
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2786,196,284,118,2502,218
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2876,177,837,178,2039,208
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2001,95,68,75,1933,121
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",4029,272,1386,275,2643,335
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2347,150,55,52,2292,163
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5005,198,620,184,4385,270
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1359,83,222,71,1137,98
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4536,212,2047,317,2489,355
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1330,55,25,25,1305,62
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3897,231,445,167,3452,282
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2356,143,91,78,2265,161
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3403,197,1128,195,2275,222
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1546,69,38,36,1508,82
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",445,52,99,39,346,57
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",993,107,129,52,864,107
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1164,72,207,71,957,102
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3344,225,952,210,2392,234
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1288,120,137,57,1151,117
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",297,21,109,31,188,32
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1777,92,174,63,1603,96
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",483,63,110,32,373,66
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1218,73,642,106,576,112
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1329,121,90,53,1239,127
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1321,65,343,92,978,97
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2128,134,224,102,1904,157
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1478,88,22,23,1456,89
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3088,149,137,67,2951,161
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",3987,306,867,210,3120,296
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2540,128,143,72,2397,149
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2173,103,44,36,2129,109
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1859,108,115,63,1744,126
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1293,65,49,29,1244,78
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3291,202,408,116,2883,189
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",0,11,0,11,0,11
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2693,165,175,97,2518,171
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2014,141,46,58,1968,148
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2573,133,151,95,2422,159
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1227,94,178,87,1049,111
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1257,96,170,69,1087,116
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2366,106,160,87,2206,144
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1529,39,39,29,1490,48
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2664,154,41,33,2623,153
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3500,189,215,93,3285,197
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1731,135,251,75,1480,136
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2237,112,276,99,1961,144
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2439,157,337,118,2102,183
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2873,168,191,102,2682,185
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3645,156,125,67,3520,170
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2631,145,267,115,2364,166
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3123,151,79,55,3044,157
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2531,123,238,107,2293,156
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2165,99,270,116,1895,151
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2495,107,140,58,2355,118
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",772,76,11,18,761,77
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",2979,170,204,129,2775,205
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2494,144,192,94,2302,174
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4055,271,766,240,3289,339
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",657,75,190,78,467,99
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1001,62,63,42,938,64
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3178,166,429,116,2749,185
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1380,50,59,41,1321,65
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1334,94,102,57,1232,108
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2387,145,68,61,2319,160
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4727,181,223,125,4504,192
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2407,146,274,122,2133,195
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",381,29,12,11,369,30
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",763,53,70,48,693,74
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3784,120,472,136,3312,170
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2157,155,322,119,1835,194
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1742,102,322,83,1420,125
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1615,78,252,77,1363,108
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3665,145,73,45,3592,148
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2868,120,113,71,2755,139
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2763,129,503,150,2260,175
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",561,42,58,27,503,45
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2530,156,117,68,2413,172
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",2973,101,452,123,2521,153
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3263,135,794,170,2469,193
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1573,93,562,127,1011,140
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2135,66,61,41,2074,77
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",3972,130,315,108,3657,165
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1320,72,480,99,840,114
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3083,154,261,102,2822,191
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2619,114,101,68,2518,126
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1618,82,270,75,1348,87
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3899,113,92,61,3807,127
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2805,150,78,51,2727,154
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3251,150,604,172,2647,204
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1434,71,24,18,1410,71
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1825,77,338,83,1487,95
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1776,86,536,112,1240,127
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3480,111,231,112,3249,165
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3912,211,1602,272,2310,297
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3076,260,1053,214,2023,267
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11
