GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",653,171,381,147,272,123
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1165,157,1043,157,122,83
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1970,206,1900,203,70,66
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",1013,131,562,158,451,139
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",309,96,222,106,87,64
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",609,178,394,157,215,130
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",494,128,412,121,82,78
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",442,123,348,116,94,69
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",575,177,341,158,234,102
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",253,89,200,94,53,53
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",638,150,587,159,51,66
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",351,126,197,89,154,97
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",401,145,310,143,91,77
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",589,158,463,161,126,86
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",342,102,260,89,82,61
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,329,104,678,146
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,276,79,379,117
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,200,71,139,67
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",1324,174,1201,181,123,63
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",1458,205,1295,199,163,86
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",898,174,510,141,388,128
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",418,140,331,103,87,90
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,165,110,357,168
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",1187,182,755,180,432,191
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1128,61,920,94,208,101
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,425,133,741,159
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",713,128,392,118,321,124
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1361,154,660,141,701,120
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,105,68,132,77
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",502,126,313,120,189,96
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",792,102,618,100,174,80
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",771,97,533,104,238,87
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",860,147,562,143,298,107
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1209,141,969,149,240,93
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",638,49,370,66,268,61
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",453,148,289,136,164,112
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",686,153,479,140,207,115
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",870,151,599,145,271,147
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1412,198,886,173,526,180
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",416,121,249,109,167,77
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",677,140,450,140,227,94
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",905,135,599,147,306,137
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",408,103,253,94,155,73
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",704,150,558,149,146,108
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",654,164,572,161,82,72
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",491,143,376,136,115,78
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",463,121,325,118,138,95
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",968,113,867,111,101,53
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",794,115,373,85,421,100
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",747,66,605,68,142,52
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1055,179,732,167,323,158
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",372,143,223,121,149,103
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",836,178,504,167,332,139
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",333,138,166,85,167,132
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",314,124,275,128,39,46
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",894,191,610,215,284,157
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",691,155,417,127,274,144
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",1623,187,1462,189,161,90
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",268,79,221,77,47,42
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",625,151,566,141,59,53
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1099,227,994,215,105,105
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",804,192,494,145,310,160
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1028,243,773,208,255,162
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",776,202,442,184,334,166
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",461,82,255,82,206,73
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",407,73,282,61,125,53
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",604,76,453,81,151,70
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",710,101,628,116,82,51
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",593,84,428,83,165,63
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",414,86,384,90,30,25
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",497,97,381,96,116,50
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",501,84,365,80,136,81
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",796,265,535,213,261,188
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",575,190,528,190,47,83
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",932,268,646,288,286,223
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",657,218,644,223,13,21
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",887,254,842,254,45,47
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",469,181,335,144,134,130
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",713,187,528,164,185,148
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",725,153,651,153,74,47
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",677,144,456,137,221,108
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",519,111,372,125,147,100
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",567,134,442,120,125,67
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1130,228,976,217,154,113
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",373,145,373,145,0,11
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",300,95,248,92,52,62
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",362,151,337,153,25,42
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1106,231,852,238,254,155
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",865,233,716,222,149,105
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",558,161,436,146,122,94
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",449,110,301,108,148,75
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",762,170,639,175,123,106
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",762,175,514,141,248,122
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",556,158,471,158,85,75
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",429,144,351,133,78,81
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",878,114,648,114,230,79
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",666,96,575,92,91,55
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",948,175,778,187,170,113
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",511,125,335,107,176,95
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",856,161,617,166,239,114
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1380,347,1258,366,122,118
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",361,154,170,119,191,121
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1246,273,885,263,361,228
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",430,218,315,190,115,137
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1452,293,1300,304,152,138
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",527,282,435,288,92,105
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",1608,404,1139,372,469,262
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",1035,275,907,273,128,149
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",430,59,332,56,98,45
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",486,84,324,79,162,68
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",747,99,645,95,102,51
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",757,153,603,172,154,85
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",529,138,388,148,141,68
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",372,142,240,126,132,93
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",658,141,475,122,183,103
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",451,116,386,113,65,47
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",465,141,412,130,53,48
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",688,132,457,134,231,96
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",910,144,697,142,213,97
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",849,139,731,149,118,92
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",580,162,344,119,236,135
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",375,100,275,100,100,60
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",559,128,369,103,190,104
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",536,108,391,106,145,88
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",809,150,642,150,167,87
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",456,93,331,81,125,60
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",1041,109,841,116,200,87
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",790,143,681,134,109,65
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",762,136,593,121,169,106
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",1086,162,827,141,259,91
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",592,142,521,144,71,52
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",1089,169,982,174,107,71
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",428,101,377,97,51,38
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",306,75,231,78,75,46
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",725,100,674,102,51,38
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",868,182,579,173,289,126
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",473,125,386,131,87,66
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",444,115,376,111,68,73
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",500,73,341,73,159,53
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",1029,111,774,121,255,71
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",1995,160,1714,182,281,108
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",662,143,464,130,198,87
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",276,125,204,101,72,73
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",869,184,648,187,221,73
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",447,103,327,93,120,80
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",640,134,429,128,211,98
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",0,11,0,11,0,11
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",822,138,579,159,243,107
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",874,155,570,166,304,116
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",699,147,439,112,260,120
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",695,140,588,145,107,76
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",568,148,457,146,111,61
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",924,170,824,170,100,68
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",0,11,0,11,0,11
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",245,59,245,59,0,11
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",1331,96,997,127,334,110
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",1159,181,862,181,297,106
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",697,175,449,150,248,104
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",600,134,358,108,242,110
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",582,109,443,116,139,70
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",542,119,437,124,105,73
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",1029,244,899,261,130,91
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",858,181,733,177,125,111
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",455,145,349,145,106,76
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",738,192,587,186,151,91
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",985,217,860,216,125,95
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",440,153,388,153,52,58
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",473,131,421,123,52,55
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",629,174,276,109,353,165
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",632,123,549,128,83,54
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",754,161,676,170,78,61
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",675,149,560,133,115,84
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",397,166,298,145,99,114
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",694,280,526,304,168,163
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",777,278,592,266,185,151
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",679,202,679,202,0,11
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",991,392,895,425,96,107
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",712,245,483,250,229,132
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",389,303,38,62,351,297
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",668,267,137,129,531,257
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",937,410,587,335,350,219
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",850,169,675,155,175,76
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",919,167,826,167,93,58
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",678,175,589,171,89,45
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",942,176,656,151,286,147
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York",383,184,383,184,0,11
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",397,146,354,145,43,49
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York",719,199,580,176,139,107
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",468,211,299,194,169,110
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",710,244,623,252,87,82
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",870,204,747,202,123,86
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",0,11,0,11,0,11
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",1218,105,1072,122,146,63
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",1258,260,891,222,367,228
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",434,152,357,145,77,63
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",1056,266,650,214,406,202
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York",431,174,338,179,93,80
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",754,211,524,211,230,133
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",857,235,696,223,161,166
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",383,112,285,116,98,66
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",930,178,730,175,200,85
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",359,89,297,81,62,52
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",837,169,738,157,99,77
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",745,157,551,146,194,121
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",500,186,436,178,64,74
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",693,255,537,182,156,187
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",497,209,497,209,0,11
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",720,321,579,292,141,150
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",746,212,731,215,15,33
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",196,101,196,101,0,11
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",510,141,307,106,203,112
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",541,187,450,184,91,81
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",519,125,413,148,106,92
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",1003,295,846,292,157,127
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",785,205,619,190,166,122
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",490,159,384,153,106,61
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",474,156,369,149,105,74
