GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
1500000US360610006000,360610006000,"Block Group 0, Census Tract 6, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006001,360610006001,"Block Group 1, Census Tract 6, New York County, New York",460,201,0,11,140,93,0,11,0,11,0,11,38,65,0,11,0,11,0,11,25,39,78,124,0,11,101,122,49,63,0,11,29,47
1500000US360610006002,360610006002,"Block Group 2, Census Tract 6, New York County, New York",590,248,97,94,76,77,64,77,60,87,88,139,37,64,0,11,60,96,29,48,79,131,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006003,360610006003,"Block Group 3, Census Tract 6, New York County, New York",179,135,75,103,38,49,0,11,0,11,0,11,0,11,0,11,32,63,0,11,0,11,0,11,0,11,34,53,0,11,0,11,0,11
1500000US360610006004,360610006004,"Block Group 4, Census Tract 6, New York County, New York",164,132,0,11,37,59,0,11,0,11,23,38,0,11,0,11,0,11,104,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006005,360610006005,"Block Group 5, Census Tract 6, New York County, New York",578,202,66,72,127,104,18,32,149,150,48,62,0,11,0,11,30,49,21,36,90,109,0,11,0,11,29,46,0,11,0,11,0,11
1500000US360610006006,360610006006,"Block Group 6, Census Tract 6, New York County, New York",583,188,0,11,150,100,115,75,31,52,46,60,49,62,29,52,0,11,0,11,82,139,0,11,47,73,0,11,0,11,0,11,34,55
1500000US360610007000,360610007000,"Block Group 0, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610007001,360610007001,"Block Group 1, Census Tract 7, New York County, New York",1391,363,0,16,0,16,31,49,0,16,0,16,20,34,0,16,0,16,0,16,49,74,15,33,117,135,188,139,237,176,99,82,635,252
1500000US360610007002,360610007002,"Block Group 2, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008000,360610008000,"Block Group 0, Census Tract 8, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008001,360610008001,"Block Group 1, Census Tract 8, New York County, New York",311,110,15,26,46,61,42,39,16,29,52,61,11,18,0,11,0,11,0,11,70,77,0,11,29,46,19,31,11,18,0,11,0,11
1500000US360610008002,360610008002,"Block Group 2, Census Tract 8, New York County, New York",212,98,0,11,54,66,42,65,11,17,30,36,12,20,0,11,0,11,0,11,20,33,12,19,0,11,22,25,0,11,9,18,0,11
1500000US360610008003,360610008003,"Block Group 3, Census Tract 8, New York County, New York",430,132,0,11,60,54,91,78,16,28,72,53,44,51,0,11,13,21,41,38,0,11,45,66,35,55,0,11,13,21,0,11,0,11
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",566,179,0,11,57,63,68,67,35,36,0,11,30,49,80,79,0,11,14,22,0,11,57,65,118,122,30,48,0,11,66,78,11,18
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",501,150,53,63,12,19,32,50,78,69,44,54,8,14,48,55,32,38,85,108,0,11,23,30,86,68,0,11,0,11,0,11,0,11
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",255,115,13,23,53,47,0,11,0,11,14,22,27,47,71,84,0,11,10,17,18,29,0,11,40,65,0,11,9,14,0,11,0,11
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",432,73,11,10,0,11,0,11,0,11,13,20,0,11,16,18,0,11,3,5,4,6,6,10,4,6,36,32,26,23,75,39,238,49
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",311,60,11,12,0,11,0,11,5,9,12,12,0,11,5,8,0,11,5,7,12,15,20,16,30,17,43,31,59,33,38,28,71,37
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",469,161,54,78,12,24,69,84,54,64,0,11,15,26,157,139,37,47,0,11,25,42,19,26,14,25,13,19,0,11,0,11,0,11
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",176,101,32,41,11,18,0,11,24,30,0,11,44,67,8,17,34,58,0,11,0,11,0,11,0,11,15,24,0,11,0,11,8,13
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",651,213,43,46,35,37,19,34,52,61,13,26,127,84,0,11,134,113,32,42,67,112,65,103,51,68,13,24,0,11,0,11,0,11
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",346,79,55,59,43,46,29,27,11,17,10,16,6,10,25,39,40,32,0,11,38,36,0,11,48,35,16,18,6,13,0,11,19,21
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",174,71,17,19,0,11,0,11,0,11,0,11,26,27,6,11,0,11,0,11,9,15,14,20,45,43,8,12,9,14,10,16,30,27
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",313,77,0,11,4,8,0,11,0,11,0,11,0,11,0,11,10,14,6,12,9,14,0,11,46,49,28,41,31,28,100,57,79,40
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",418,126,8,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,41,18,28,0,11,72,47,40,48,52,57,202,108
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",399,142,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,32,0,11,21,33,71,54,55,52,232,139
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",346,85,0,11,11,17,0,11,10,15,0,11,7,11,0,11,0,11,8,11,0,11,50,51,33,29,30,28,38,31,29,30,130,64
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",435,86,19,22,0,11,9,14,0,11,8,11,26,23,9,14,9,13,8,15,11,16,38,26,21,24,36,32,57,37,57,32,127,66
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",183,73,17,29,8,13,24,29,25,31,43,36,5,9,0,11,0,11,0,11,0,11,0,11,20,26,14,22,0,11,26,29,1,11
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",288,71,14,23,33,36,28,37,43,33,15,20,0,11,0,11,49,43,17,27,0,11,47,44,17,21,0,11,13,21,12,19,0,11
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",407,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,54,127,74,224,110
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",731,158,55,85,18,29,48,53,0,11,32,37,30,35,26,35,19,31,0,11,41,46,19,32,188,104,108,77,38,44,68,47,41,42
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",251,117,57,84,24,37,43,48,0,11,0,11,0,11,0,11,21,34,0,11,0,11,0,11,21,33,8,15,0,11,23,28,54,57
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",514,129,15,23,0,11,0,11,14,23,7,11,46,60,0,11,0,11,0,11,0,11,18,30,23,28,42,40,28,27,54,47,267,121
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",646,202,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,66,78,68,78,68,182,106,249,128
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",668,149,48,45,116,77,84,85,80,66,15,24,66,66,27,31,16,26,59,48,0,11,0,11,48,45,44,52,19,28,46,57,0,11
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",190,84,13,21,19,31,0,11,0,11,0,11,0,11,0,11,22,39,0,11,11,17,52,49,35,40,0,11,0,11,23,33,15,24
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",336,145,14,25,51,60,0,11,62,79,0,11,15,22,0,11,19,30,0,11,82,92,26,41,67,78,0,11,0,11,0,11,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",246,105,18,30,0,11,46,56,73,58,0,11,0,11,6,11,36,59,0,11,0,11,0,11,35,56,0,11,0,11,0,11,32,37
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",177,86,29,48,0,11,0,11,0,11,19,30,0,11,0,11,0,11,0,11,15,23,0,11,50,47,0,11,0,11,46,45,18,29
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",252,107,52,69,43,69,10,17,17,28,0,11,0,11,0,11,0,11,0,11,0,11,41,48,26,39,0,11,36,57,27,32,0,11
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",159,76,26,42,31,43,13,23,0,11,9,17,0,11,0,11,0,11,21,40,0,11,0,11,30,48,0,11,29,46,0,11,0,11
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",140,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,43,69,0,11,34,39,13,20,20,33,0,11,0,11,0,11,30,36
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",46,48,0,11,0,11,14,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,32,0,11,0,11,0,11,0,11,16,26
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",155,107,0,11,20,25,20,32,0,11,16,26,30,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,86,0,11
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",434,146,50,59,17,27,81,93,0,11,0,11,80,77,0,11,0,11,33,53,0,11,0,11,52,51,81,110,0,11,40,58,0,11
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",172,86,0,11,45,58,0,11,0,11,47,48,0,11,0,11,5,11,0,11,34,44,15,25,15,23,0,11,11,18,0,11,0,11
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",438,120,72,51,107,66,34,33,58,67,10,15,25,24,51,49,0,11,22,32,19,26,26,24,0,11,14,19,0,11,0,11,0,11
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",370,109,82,65,65,57,51,51,5,10,31,36,0,11,30,28,28,35,7,14,36,29,11,17,24,29,0,11,0,11,0,11,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",268,77,24,38,37,40,0,11,40,30,38,44,53,39,0,11,11,17,0,11,32,48,17,19,8,13,0,11,8,15,0,11,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",784,151,12,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,39,20,33,10,18,50,38,656,158
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",822,199,18,29,14,23,0,11,0,11,14,21,0,11,0,11,0,11,14,19,0,11,24,41,9,15,41,49,52,50,32,28,604,181
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",279,101,66,53,51,58,0,11,75,74,0,11,19,33,0,11,0,11,0,11,17,26,0,11,24,27,0,11,0,11,16,26,11,17
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",100,81,0,11,0,11,0,11,32,50,0,11,0,11,0,11,0,11,34,47,0,11,0,11,0,11,14,22,20,34,0,11,0,11
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",272,132,76,81,89,77,44,52,38,54,0,11,18,31,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",616,171,7,14,33,54,33,39,11,18,14,22,55,69,34,42,44,42,31,47,60,62,101,86,122,86,51,54,0,11,0,11,20,32
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",289,108,0,11,54,61,9,14,19,22,0,11,0,11,0,11,0,11,19,21,11,14,12,19,26,37,34,51,0,11,62,59,43,30
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",631,152,176,99,95,65,43,65,62,65,56,48,0,11,73,76,14,24,42,45,37,57,33,32,0,11,0,11,0,11,0,11,0,11
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",404,120,43,40,59,51,16,27,47,53,60,55,14,23,25,30,0,11,54,68,69,74,17,31,0,11,0,11,0,11,0,11,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",748,130,69,60,120,74,82,56,100,70,59,60,25,25,90,73,8,11,20,24,96,86,56,63,11,18,12,19,0,11,0,11,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",159,96,0,11,54,73,51,53,0,11,0,11,0,11,0,11,0,11,17,29,37,57,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",332,112,5,8,21,23,61,51,33,40,28,44,69,63,35,43,13,25,0,11,10,15,8,13,8,13,0,11,20,32,0,11,21,26
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",394,104,38,37,9,14,15,24,13,18,23,24,4,8,24,28,17,18,21,27,30,24,48,39,24,24,10,13,11,16,42,51,65,57
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",336,109,33,36,37,41,0,11,11,21,7,13,73,52,0,11,0,11,17,20,11,13,63,52,9,15,28,35,0,11,17,21,30,34
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",250,115,34,56,0,11,17,28,12,19,0,11,4,17,0,11,0,11,0,11,0,11,28,31,15,23,29,36,44,69,14,23,53,63
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",485,131,20,24,39,45,25,41,0,11,9,16,0,11,0,11,39,38,0,11,0,11,0,11,72,60,107,80,41,43,49,52,84,59
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",387,61,38,40,6,9,0,11,6,9,27,37,21,25,16,19,0,11,5,7,32,34,11,14,31,22,30,21,14,15,28,20,122,47
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",274,137,0,11,37,59,92,105,12,21,0,11,0,11,29,42,38,58,0,11,0,11,0,11,0,11,0,11,51,41,15,23,0,11
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",208,88,16,28,14,22,47,51,42,39,27,23,13,22,0,11,0,11,0,11,0,11,11,19,0,11,0,11,27,46,0,11,11,18
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",276,115,60,64,0,11,0,11,61,59,34,44,27,44,11,19,0,11,0,11,11,21,13,22,0,11,0,11,0,11,25,37,34,40
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",586,192,53,65,73,72,40,61,56,63,14,22,0,11,44,70,18,29,0,11,15,22,84,63,103,74,27,32,13,23,12,19,34,39
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",188,111,0,11,16,26,39,63,16,25,0,11,52,54,0,11,0,11,0,11,0,11,31,25,0,11,34,55,0,11,0,11,0,11
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",350,135,0,11,14,22,58,73,15,26,91,86,39,63,14,22,0,11,0,11,0,11,7,12,0,11,81,78,0,11,0,11,31,35
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",526,157,52,63,14,23,103,90,53,64,58,71,93,65,43,69,0,11,0,11,0,11,15,23,0,11,27,30,14,23,39,62,15,23
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",246,102,18,27,0,11,0,11,16,26,12,20,0,11,0,11,0,11,27,43,27,30,0,11,78,71,16,24,0,11,16,25,36,57
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",71,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,13,23,46,43
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",120,82,16,28,0,11,14,24,0,11,0,11,0,11,0,11,0,11,0,11,28,35,22,32,0,11,0,11,0,11,0,11,40,63
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",158,110,17,28,21,34,12,20,0,11,19,29,0,11,0,11,0,11,0,11,58,95,15,23,0,11,0,11,0,11,0,11,16,25
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",195,108,0,11,3,15,0,11,0,11,19,32,0,11,0,11,0,11,44,71,45,71,0,11,14,23,70,69,0,11,0,11,0,11
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",315,99,0,11,0,11,0,11,16,19,25,42,24,36,0,11,13,16,0,11,65,63,0,11,70,56,23,22,22,36,22,20,35,28
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",182,71,21,21,0,11,39,50,23,27,5,16,0,11,0,11,9,13,0,11,0,11,6,10,72,52,0,11,2,6,0,11,5,10
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",310,74,0,11,10,11,19,23,6,8,0,11,6,10,5,8,8,12,0,11,10,11,17,16,11,15,5,7,23,25,14,12,176,62
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",233,132,0,11,0,11,51,83,0,11,0,11,0,11,0,11,0,11,43,68,0,11,0,11,16,26,0,11,41,46,32,50,50,59
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",32,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,34,12,24,0,11,0,11
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",337,154,0,11,0,11,0,11,15,26,64,86,0,11,0,11,34,63,28,49,57,63,9,33,21,36,69,68,0,11,0,11,40,47
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",159,104,0,11,0,11,0,11,0,11,0,11,31,56,0,11,0,11,14,26,0,11,48,77,0,11,0,11,0,11,28,48,38,57
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",81,97,0,11,0,11,0,11,58,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,35,0,11,0,11,0,11,0,11
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",346,181,0,11,22,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,123,134,0,11,82,76,0,11,53,68,52,80
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",60,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,43,57,0,11,0,11,0,11,17,27,0,11,0,11,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",683,162,0,11,37,60,0,11,0,11,14,25,0,11,0,11,18,29,13,21,0,11,0,11,14,23,7,13,49,79,69,67,462,150
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",181,75,0,11,0,11,0,11,0,11,13,21,0,11,0,11,0,11,24,38,0,11,0,11,9,18,0,11,0,11,0,11,135,71
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",431,114,0,11,0,11,0,11,12,21,0,11,0,11,0,11,0,11,0,11,14,24,0,11,56,52,30,35,0,11,18,28,301,92
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",216,84,74,96,0,11,0,11,46,67,6,25,0,11,0,11,0,11,0,11,0,11,29,46,19,33,0,11,0,11,0,11,42,67
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",268,159,77,120,28,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,52,0,11,25,40,0,11,0,11,38,60,70,70
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",187,121,0,11,41,63,0,11,45,66,0,11,0,11,0,11,0,11,24,38,0,11,0,11,0,11,48,55,0,11,0,11,29,46
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",150,99,13,33,37,62,0,11,0,11,14,24,0,11,0,11,0,11,0,11,0,11,0,11,38,48,0,11,0,11,0,11,48,57
