GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - 1, detached","Margin of Error; Total: - 1, detached","Estimate; Total: - 1, attached","Margin of Error; Total: - 1, attached",Estimate; Total: - 2,Margin of Error; Total: - 2,Estimate; Total: - 3 or 4,Margin of Error; Total: - 3 or 4,Estimate; Total: - 5 to 9,Margin of Error; Total: - 5 to 9,Estimate; Total: - 10 to 19,Margin of Error; Total: - 10 to 19,Estimate; Total: - 20 to 49,Margin of Error; Total: - 20 to 49,Estimate; Total: - 50 or more,Margin of Error; Total: - 50 or more,Estimate; Total: - Mobile home,Margin of Error; Total: - Mobile home,"Estimate; Total: - Boat, RV, van, etc.","Margin of Error; Total: - Boat, RV, van, etc."
1500000US360610148022,360610148022,"Block Group 2, Census Tract 148.02, New York County, New York",930,147,0,11,0,11,0,11,72,85,63,59,73,48,234,103,488,133,0,11,0,11
1500000US360610148023,360610148023,"Block Group 3, Census Tract 148.02, New York County, New York",738,128,0,11,0,11,0,11,17,26,34,28,102,75,173,95,412,102,0,11,0,11
1500000US360610148024,360610148024,"Block Group 4, Census Tract 148.02, New York County, New York",913,141,0,11,0,11,0,11,13,23,121,106,155,81,375,161,249,81,0,11,0,11
1500000US360610148025,360610148025,"Block Group 5, Census Tract 148.02, New York County, New York",416,126,84,79,0,11,0,11,16,25,0,11,16,25,16,27,284,117,0,11,0,11
1500000US360610149001,360610149001,"Block Group 1, Census Tract 149, New York County, New York",437,110,0,11,18,29,0,11,0,11,0,11,2,8,20,34,397,110,0,11,0,11
1500000US360610149002,360610149002,"Block Group 2, Census Tract 149, New York County, New York",851,162,0,11,7,12,0,11,0,11,0,11,0,11,121,79,723,155,0,11,0,11
1500000US360610149003,360610149003,"Block Group 3, Census Tract 149, New York County, New York",1299,198,0,11,0,11,0,11,0,11,0,11,19,29,582,170,698,177,0,11,0,11
1500000US360610149004,360610149004,"Block Group 4, Census Tract 149, New York County, New York",430,161,0,11,0,11,40,49,0,11,0,11,0,11,36,37,354,157,0,11,0,11
1500000US360610149005,360610149005,"Block Group 5, Census Tract 149, New York County, New York",1096,173,23,29,0,11,0,11,0,11,0,11,7,11,0,11,1066,180,0,11,0,11
1500000US360610150011,360610150011,"Block Group 1, Census Tract 150.01, New York County, New York",568,84,9,14,0,11,0,11,0,11,28,21,12,19,159,58,360,87,0,11,0,11
1500000US360610150012,360610150012,"Block Group 2, Census Tract 150.01, New York County, New York",711,77,0,11,0,11,0,11,0,11,0,11,47,32,160,71,504,77,0,11,0,11
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",866,117,27,31,0,11,0,11,0,11,27,32,27,31,90,52,695,125,0,11,0,11
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",720,109,0,11,17,27,0,11,0,11,0,11,0,11,208,80,495,125,0,11,0,11
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",758,118,0,11,0,11,0,11,0,11,0,11,0,11,183,87,575,121,0,11,0,11
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",582,125,0,11,0,11,0,11,0,11,0,11,16,27,252,117,314,137,0,11,0,11
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",631,195,0,11,0,11,0,11,21,38,25,41,65,80,151,130,369,167,0,11,0,11
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",1025,242,0,11,23,37,0,11,0,11,0,11,0,11,445,171,557,237,0,11,0,11
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",384,154,0,11,0,11,68,115,0,11,0,11,0,11,0,11,316,170,0,11,0,11
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",3121,314,12,19,0,11,12,19,0,11,0,11,0,11,12,20,3085,318,0,11,0,11
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",750,214,0,11,0,11,0,11,17,26,0,11,0,11,93,86,640,221,0,11,0,11
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",798,165,0,11,0,11,0,11,0,11,14,22,15,24,26,33,743,166,0,11,0,11
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",761,141,0,11,0,11,31,47,0,11,51,85,60,81,48,45,571,140,0,11,0,11
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",561,126,0,11,0,11,0,11,0,11,0,11,180,68,179,100,202,80,0,11,0,11
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",678,125,0,11,0,11,0,11,0,11,0,11,0,11,73,85,605,120,0,11,0,11
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",526,102,0,11,0,11,0,11,0,11,0,11,0,11,56,49,470,101,0,11,0,11
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",594,183,0,11,72,115,42,63,0,11,0,11,85,79,42,52,353,122,0,11,0,11
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",1253,224,0,11,0,11,0,11,0,11,17,28,79,59,152,110,1005,247,0,11,0,11
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",699,269,0,11,0,11,0,11,0,11,0,11,0,11,25,43,674,270,0,11,0,11
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",1295,262,0,11,0,11,0,11,0,11,12,20,54,46,136,114,1093,264,0,11,0,11
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",617,153,0,11,0,11,0,11,0,11,87,78,159,119,214,116,157,106,0,11,0,11
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",1026,221,0,11,19,42,24,42,26,42,385,195,250,149,52,61,270,160,0,11,0,11
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",1076,217,51,60,47,53,0,11,0,11,0,11,47,56,424,190,507,220,0,11,0,11
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",2127,427,0,11,0,11,0,11,0,11,55,87,232,141,177,118,1663,445,0,11,0,11
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",741,226,0,11,0,11,0,11,0,11,83,125,182,120,41,70,435,156,0,11,0,11
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",892,315,61,102,0,11,0,11,0,11,0,11,462,310,188,161,181,123,0,11,0,11
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",502,207,0,11,0,11,0,11,0,11,15,46,0,11,65,106,422,189,0,11,0,11
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",1306,372,0,11,0,11,0,11,55,98,59,83,658,384,283,196,251,224,0,11,0,11
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",827,309,86,139,0,11,47,74,0,11,61,98,118,137,245,283,270,208,0,11,0,11
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",479,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,479,171,0,11,0,11
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",658,195,0,11,0,11,0,11,0,11,23,42,63,72,147,145,425,218,0,11,0,11
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",884,278,0,11,77,121,0,11,74,124,0,11,0,11,57,93,676,301,0,11,0,11
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",897,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,897,204,0,11,0,11
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",889,289,0,11,0,11,0,11,0,11,0,11,0,11,0,11,889,289,0,11,0,11
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",542,181,0,11,0,11,0,11,0,11,0,11,0,11,24,38,518,178,0,11,0,11
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",761,174,0,11,0,11,0,11,0,11,0,11,0,11,66,75,695,168,0,11,0,11
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",255,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,255,113,0,11,0,11
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",3215,306,37,63,0,11,0,11,0,11,0,11,0,11,94,77,3084,325,0,11,0,11
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",599,130,0,11,0,11,10,17,0,11,7,10,131,85,156,88,295,110,0,11,0,11
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",503,140,11,19,0,11,0,11,0,11,22,25,108,75,137,60,225,111,0,11,0,11
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",406,127,0,11,0,11,0,11,0,11,0,11,268,127,122,52,16,26,0,11,0,11
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",1482,206,0,11,0,11,39,62,0,11,53,45,0,11,85,72,1305,185,0,11,0,11
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",1105,63,12,17,0,11,0,11,0,11,16,25,50,38,95,54,932,90,0,11,0,11
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",723,269,0,11,0,11,0,11,0,11,116,188,39,62,54,88,514,222,0,11,0,11
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",1186,312,0,11,0,11,0,11,0,11,0,11,0,11,137,132,1049,323,0,11,0,11
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",1082,297,0,11,0,11,0,11,0,11,74,82,242,227,93,110,673,272,0,11,0,11
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",390,165,118,193,0,11,0,11,0,11,129,68,105,170,0,11,38,60,0,11,0,11
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",1293,347,0,11,34,53,0,11,0,11,118,98,293,235,257,233,591,324,0,11,0,11
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",963,282,0,11,82,95,117,190,0,11,180,237,72,85,233,215,279,195,0,11,0,11
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",671,229,0,11,0,11,0,11,0,11,41,66,86,97,160,140,384,223,0,11,0,11
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",813,299,0,11,0,11,0,11,46,77,91,76,0,11,97,130,579,286,0,11,0,11
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",1049,141,14,22,41,36,0,11,0,11,53,66,96,68,170,86,675,149,0,11,0,11
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",543,109,0,11,67,48,0,11,12,20,6,12,60,46,349,107,49,44,0,11,0,11
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",678,128,0,11,47,36,0,11,0,11,11,20,40,46,345,130,235,81,0,11,0,11
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",660,139,0,11,144,87,0,11,0,11,42,52,82,89,86,57,306,91,0,11,0,11
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",1326,116,0,11,0,11,0,11,0,11,0,11,82,42,138,57,1106,102,0,11,0,11
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",749,110,0,11,0,11,4,8,11,17,24,24,257,100,235,111,218,45,0,11,0,11
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",1074,184,12,23,0,11,0,11,0,11,0,11,0,11,152,148,910,156,0,11,0,11
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",1127,279,62,75,0,11,0,11,0,11,144,133,19,30,55,61,847,271,0,11,0,11
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",1057,284,93,160,0,11,0,11,0,11,48,44,0,11,359,216,557,232,0,11,0,11
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",976,361,18,40,0,11,0,11,0,11,222,166,70,112,103,151,563,329,0,11,0,11
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",948,202,0,11,0,11,0,11,22,37,77,59,20,34,193,126,636,192,0,11,0,11
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",464,157,25,41,0,11,0,11,0,11,66,67,28,47,72,69,273,138,0,11,0,11
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",690,175,0,11,28,45,0,11,21,36,110,139,49,56,73,56,409,157,0,11,0,11
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",383,64,0,11,0,11,21,22,0,11,0,11,14,21,83,43,265,45,0,11,0,11
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",745,87,10,15,29,29,0,11,0,11,112,59,46,57,163,53,385,73,0,11,0,11
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",218,56,0,11,30,27,10,16,0,11,18,22,55,32,105,40,0,11,0,11,0,11
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",502,98,11,17,10,17,0,11,29,47,74,72,58,34,202,56,118,77,0,11,0,11
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",870,77,14,23,0,11,0,11,0,11,6,10,9,14,410,86,431,81,0,11,0,11
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",439,81,9,14,0,11,0,11,0,11,0,11,64,37,200,59,166,59,0,11,0,11
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",744,155,0,11,18,28,14,23,139,105,123,87,231,113,131,48,88,32,0,11,0,11
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",657,139,0,11,0,11,0,11,0,11,33,36,92,52,232,117,300,103,0,11,0,11
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",626,146,0,11,34,48,0,11,0,11,159,92,280,127,35,30,118,81,0,11,0,11
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",606,138,0,11,0,11,55,72,18,30,106,48,224,113,52,43,151,72,0,11,0,11
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",1117,215,16,25,21,31,74,84,0,11,266,113,328,142,82,63,330,166,0,11,0,11
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",572,106,0,11,0,11,0,11,16,27,240,97,144,61,71,42,101,52,0,11,0,11
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",880,167,0,11,0,11,0,11,29,47,0,11,0,11,98,71,753,167,0,11,0,11
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",907,183,0,11,0,11,0,11,9,15,28,33,19,31,88,62,763,187,0,11,0,11
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",429,132,0,11,0,11,0,11,0,11,0,11,19,31,12,23,398,128,0,11,0,11
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",1056,207,0,11,0,11,28,43,0,11,48,46,61,70,399,147,520,156,0,11,0,11
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",990,189,0,11,0,11,0,11,0,11,0,11,0,11,124,100,866,205,0,11,0,11
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",821,163,0,11,86,114,0,11,0,11,221,105,201,100,69,49,244,83,0,11,0,11
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",1347,239,0,11,0,11,0,11,0,11,166,115,246,125,223,106,712,235,0,11,0,11
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",283,94,0,11,0,11,0,11,0,11,11,19,37,35,0,11,235,103,0,11,0,11
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",774,163,0,11,0,11,16,27,0,11,0,11,100,83,263,114,395,147,0,11,0,11
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",1233,238,46,78,0,11,0,11,0,11,0,11,91,120,297,125,799,208,0,11,0,11
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",530,139,11,18,0,11,0,11,0,11,46,43,127,90,12,21,334,115,0,11,0,11
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",1291,198,0,11,0,11,0,11,11,17,35,54,127,94,126,76,992,214,0,11,0,11
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",570,148,0,11,17,27,0,11,0,11,26,29,51,48,36,36,440,149,0,11,0,11
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",656,156,61,95,0,11,0,11,0,11,0,11,99,119,21,34,475,161,0,11,0,11
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",800,171,0,11,0,11,0,11,0,11,86,99,161,63,48,38,505,147,0,11,0,11
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",812,160,18,27,0,11,34,39,0,11,94,97,172,121,112,76,382,101,0,11,0,11
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",953,163,0,11,19,32,0,11,42,59,109,79,67,86,197,103,519,135,0,11,0,11
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",443,106,0,11,20,32,0,11,0,11,8,16,90,66,136,77,189,88,0,11,0,11
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",871,182,0,11,24,40,0,11,25,42,201,83,199,119,382,172,40,47,0,11,0,11
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",374,122,0,11,0,11,0,11,23,37,108,98,69,62,174,100,0,11,0,11,0,11
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",644,153,15,24,0,11,16,27,0,11,16,29,175,126,295,117,127,89,0,11,0,11
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",578,135,0,11,0,11,0,11,0,11,55,55,97,44,323,107,103,68,0,11,0,11
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",707,138,0,11,26,42,0,11,0,11,44,43,225,107,381,120,0,11,31,51,0,11
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",283,85,0,11,0,11,15,23,15,23,0,11,46,38,114,60,93,72,0,11,0,11
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",619,136,0,11,0,11,14,25,0,11,0,11,66,61,114,76,425,128,0,11,0,11
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",524,117,0,11,75,95,0,11,0,11,55,32,0,11,91,53,303,67,0,11,0,11
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",851,121,25,30,0,11,0,11,0,11,58,58,59,47,275,105,434,119,0,11,0,11
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",866,155,0,11,0,11,11,19,0,11,0,11,32,33,174,78,649,152,0,11,0,11
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",892,140,0,11,0,11,0,11,0,11,118,69,212,81,224,109,338,110,0,11,0,11
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",582,128,0,11,0,11,14,23,0,11,106,76,70,51,117,91,275,89,0,11,0,11
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",749,126,0,11,14,21,0,11,22,27,14,22,13,21,17,19,669,145,0,11,0,11
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",816,107,0,11,0,11,0,11,0,11,33,33,11,19,116,63,656,99,0,11,0,11
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",435,105,0,11,0,11,0,11,0,11,18,28,49,39,87,50,281,88,0,11,0,11
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",644,142,0,11,0,11,0,11,74,117,54,42,77,73,212,119,227,113,0,11,0,11
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",941,212,0,11,76,120,25,41,0,11,195,129,219,106,153,141,273,112,0,11,0,11
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",855,189,0,11,23,38,0,11,21,35,131,96,41,38,238,130,401,147,0,11,0,11
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",516,163,55,78,0,11,0,11,102,113,44,53,96,77,193,122,26,43,0,11,0,11
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",900,226,0,11,0,11,0,11,0,11,0,11,334,165,357,222,209,127,0,11,0,11
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",1059,157,0,11,0,11,25,41,30,49,66,59,193,125,314,132,431,150,0,11,0,11
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",820,134,0,11,0,11,0,11,47,68,0,11,56,49,39,43,678,136,0,11,0,11
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",586,162,0,11,0,11,0,11,17,27,63,58,156,122,149,89,201,102,0,11,0,11
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",818,186,0,11,0,11,20,32,52,82,82,79,143,101,203,131,318,154,0,11,0,11
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",1058,170,0,11,0,11,18,29,0,11,35,40,0,11,102,70,903,178,0,11,0,11
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",384,117,0,11,0,11,0,11,0,11,33,38,39,49,292,106,20,31,0,11,0,11
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",759,164,0,11,0,11,33,52,0,11,0,11,25,37,98,50,603,166,0,11,0,11
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",997,217,0,11,0,11,0,11,0,11,100,119,150,141,42,51,705,183,0,11,0,11
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",745,201,0,11,0,11,0,11,12,34,102,78,37,61,416,175,178,102,0,11,0,11
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",472,139,26,42,26,42,0,11,0,11,42,43,79,76,225,96,74,70,0,11,0,11
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",1033,247,0,11,0,11,0,11,0,11,89,123,172,100,238,120,534,226,0,11,0,11
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",881,228,61,70,0,11,0,11,0,11,27,41,0,11,347,158,446,251,0,11,0,11
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",653,173,17,27,39,62,0,11,0,11,110,70,121,69,260,135,106,115,0,11,0,11
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",506,126,0,11,0,11,0,11,0,11,0,11,42,52,30,46,434,111,0,11,0,11
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",466,157,0,11,44,71,0,11,0,11,20,35,19,33,143,124,240,122,0,11,0,11
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",544,147,0,11,0,11,0,11,0,11,168,87,288,133,88,77,0,11,0,11,0,11
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",321,142,0,11,0,11,51,58,105,49,39,46,0,11,54,45,72,108,0,11,0,11
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",625,194,0,11,0,11,0,11,0,11,35,55,59,68,108,83,423,168,0,11,0,11
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",429,158,0,11,0,11,49,76,19,31,0,11,0,11,32,51,329,128,0,11,0,11
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",1061,244,35,58,26,41,0,11,0,11,35,38,50,46,47,39,868,234,0,11,0,11
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",651,211,0,11,0,11,0,11,0,11,254,188,147,122,139,98,111,76,0,11,0,11
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",644,202,0,11,35,56,0,11,83,82,290,190,84,134,0,11,152,121,0,11,0,11
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",934,255,0,11,0,11,0,11,21,32,207,140,197,141,25,40,484,223,0,11,0,11
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",769,242,30,51,0,11,0,11,0,11,181,164,74,63,36,59,448,217,0,11,0,11
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",763,169,0,11,0,11,0,11,0,11,18,29,0,11,52,48,693,171,0,11,0,11
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",709,173,0,11,0,11,0,11,0,11,0,11,0,11,90,59,619,179,0,11,0,11
1500000US360610174013,360610174013,"Block Group 3, Census Tract 174.01, New York County, New York",835,138,0,11,0,11,0,11,0,11,0,11,124,82,283,124,428,120,0,11,0,11
1500000US360610174021,360610174021,"Block Group 1, Census Tract 174.02, New York County, New York",1021,40,0,11,0,11,0,11,6,9,10,15,34,36,101,38,870,59,0,11,0,11
1500000US360610175000,360610175000,"Block Group 0, Census Tract 175, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175001,360610175001,"Block Group 1, Census Tract 175, New York County, New York",960,180,49,80,0,11,0,11,24,38,90,76,195,148,269,109,333,128,0,11,0,11
1500000US360610175002,360610175002,"Block Group 2, Census Tract 175, New York County, New York",657,225,69,74,0,11,24,41,0,11,92,61,39,52,49,52,384,213,0,11,0,11
1500000US360610175003,360610175003,"Block Group 3, Census Tract 175, New York County, New York",1470,269,37,60,0,11,0,11,0,11,103,126,26,46,419,205,885,230,0,11,0,11
1500000US360610175004,360610175004,"Block Group 4, Census Tract 175, New York County, New York",741,184,0,11,0,11,0,11,0,11,0,11,0,11,95,84,646,188,0,11,0,11
