GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1500000US360610005002,360610005002,"Block Group 2, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006000,360610006000,"Block Group 0, Census Tract 6, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006001,360610006001,"Block Group 1, Census Tract 6, New York County, New York",659,225,0,11,0,11,34,60,29,47,39,62,0,11,0,11,0,11,0,11,557,218
1500000US360610006002,360610006002,"Block Group 2, Census Tract 6, New York County, New York",907,244,0,11,0,11,0,11,26,45,58,51,133,116,568,240,0,11,0,11,122,110
1500000US360610006003,360610006003,"Block Group 3, Census Tract 6, New York County, New York",328,148,0,11,0,11,0,11,26,46,0,11,26,38,17,34,32,63,0,11,227,142
1500000US360610006004,360610006004,"Block Group 4, Census Tract 6, New York County, New York",491,188,0,11,0,11,0,11,0,11,0,11,20,33,0,11,20,37,26,43,425,183
1500000US360610006005,360610006005,"Block Group 5, Census Tract 6, New York County, New York",925,185,0,11,0,11,0,11,0,11,0,11,0,11,171,139,515,143,27,46,212,165
1500000US360610006006,360610006006,"Block Group 6, Census Tract 6, New York County, New York",1026,206,0,11,0,11,0,11,33,47,372,231,594,201,0,11,27,45,0,11,0,11
1500000US360610007000,360610007000,"Block Group 0, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610007001,360610007001,"Block Group 1, Census Tract 7, New York County, New York",5425,183,0,16,70,105,370,210,228,137,415,241,491,203,315,157,388,207,222,157,2926,328
1500000US360610007002,360610007002,"Block Group 2, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008000,360610008000,"Block Group 0, Census Tract 8, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008001,360610008001,"Block Group 1, Census Tract 8, New York County, New York",517,164,0,11,0,11,0,11,23,26,18,28,16,29,0,11,0,11,36,42,424,175
1500000US360610008002,360610008002,"Block Group 2, Census Tract 8, New York County, New York",518,124,0,11,0,11,0,11,22,24,26,31,84,74,12,19,23,28,38,40,313,132
1500000US360610008003,360610008003,"Block Group 3, Census Tract 8, New York County, New York",637,139,0,11,0,11,11,17,60,72,57,58,0,11,0,11,0,11,17,28,492,146
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",847,166,0,11,0,11,0,11,0,11,32,52,45,56,36,58,0,11,63,60,671,182
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",846,169,0,11,0,11,0,11,0,11,0,11,14,23,23,37,0,11,35,47,774,178
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",575,148,0,11,0,11,63,61,10,17,0,11,14,22,18,29,0,11,0,11,470,142
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",1094,36,0,11,13,13,366,70,47,29,143,49,30,19,15,17,24,23,9,9,447,65
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",850,21,0,11,0,11,0,11,0,11,0,11,17,14,49,29,664,60,79,42,41,35
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",719,175,0,11,0,11,0,11,0,11,15,26,0,11,55,74,479,148,0,11,170,130
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",697,202,0,11,0,11,0,11,0,11,8,17,184,160,241,129,209,112,46,80,9,16
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",1145,244,0,11,0,11,0,11,19,35,0,11,84,77,191,140,400,154,178,124,273,135
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",810,89,0,11,0,11,10,15,140,65,39,49,366,94,52,47,34,32,16,18,153,67
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",539,87,0,11,0,11,0,11,0,11,0,11,0,11,9,14,160,65,130,60,240,64
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",607,82,0,11,0,11,23,30,0,11,0,11,0,11,22,23,304,85,244,86,14,18
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1413,170,0,11,63,61,142,82,131,80,38,62,68,66,159,105,26,41,20,32,766,125
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1752,187,0,11,0,11,0,11,113,73,19,31,34,40,33,45,40,47,29,35,1484,204
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",845,80,0,11,0,11,0,11,0,11,0,11,0,11,516,94,219,68,101,72,9,15
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",835,93,0,11,0,11,0,11,0,11,3,7,29,26,472,96,253,98,57,49,21,25
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",830,94,0,11,0,11,20,25,57,42,144,63,39,31,40,36,27,27,38,29,465,93
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",616,81,0,11,0,11,29,25,0,11,29,28,223,77,18,22,63,44,61,41,193,57
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1733,193,34,39,419,133,451,182,0,11,13,20,49,59,77,95,46,68,16,25,628,180
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",1858,227,0,11,0,11,0,11,0,11,21,35,1006,212,645,214,54,89,46,51,86,97
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",653,171,0,11,0,11,45,45,0,11,248,167,67,50,21,33,25,39,49,59,198,95
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1379,162,0,11,0,11,49,39,38,45,115,89,108,71,117,88,76,58,15,23,861,164
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",2457,188,0,11,0,11,1023,178,179,114,120,75,233,101,73,70,29,33,69,58,731,181
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",1081,136,0,11,0,11,14,22,33,53,0,11,737,132,0,11,0,11,17,27,280,124
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",346,98,0,11,0,11,0,11,0,11,0,11,148,55,0,11,0,11,0,11,198,97
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",727,180,0,11,0,11,0,11,0,11,15,22,93,107,0,11,31,33,41,66,547,184
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",583,141,0,11,43,49,67,73,6,11,39,47,50,47,23,38,0,11,78,63,277,100
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",531,139,0,11,0,11,72,50,1,6,0,11,61,44,66,77,0,11,63,62,268,116
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",603,175,0,11,0,11,0,11,0,11,94,94,195,118,32,37,0,11,0,11,282,121
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",320,114,0,11,0,11,0,11,0,11,0,11,0,11,30,48,29,34,31,43,230,113
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",638,150,0,11,36,54,105,72,0,11,0,11,25,28,14,24,26,43,0,11,432,142
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",389,126,0,11,51,39,23,38,46,73,0,11,71,77,62,57,0,11,36,58,100,60
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",453,136,0,11,0,11,0,11,31,42,15,24,0,11,9,15,27,31,71,71,300,140
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",625,146,0,11,0,11,0,11,25,42,25,36,91,74,0,11,0,11,0,11,484,148
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",363,104,0,11,0,11,0,11,11,18,0,11,8,14,15,23,0,11,23,30,306,112
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,0,11,0,11,0,11,0,11,0,11,33,40,131,80,215,89,477,107,151,84
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,0,11,0,11,0,11,0,11,0,11,18,30,46,40,279,113,292,88,20,31
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,0,11,0,11,0,11,19,27,0,11,23,37,39,31,96,58,141,59,21,24
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",1503,164,0,11,34,28,352,112,46,43,66,77,47,44,223,98,32,36,15,24,688,136
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",1692,174,0,11,0,11,719,135,97,69,488,134,16,18,0,11,70,94,0,11,302,116
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",955,162,0,11,170,82,103,88,22,35,156,87,134,85,10,18,98,81,75,74,187,97
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",464,134,0,11,0,11,33,32,0,11,34,47,94,82,0,11,14,23,32,50,257,112
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,0,11,0,11,0,11,0,11,14,24,111,95,279,129,45,72,0,11,73,89
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",1213,179,0,11,0,11,0,11,12,19,0,11,74,70,929,197,84,59,98,75,16,21
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1159,40,38,34,113,91,215,78,86,60,13,15,20,22,107,72,0,11,49,56,518,122
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,0,11,0,11,36,53,0,11,0,11,143,100,47,44,415,132,474,144,51,49
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",713,128,0,11,0,11,0,11,0,11,0,11,46,50,0,11,211,114,379,131,77,59
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1390,151,0,11,0,11,0,11,0,11,7,12,127,80,169,98,628,139,343,105,116,66
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,0,11,0,11,0,11,0,11,0,11,37,57,35,45,121,73,20,24,24,40
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",502,126,0,11,0,11,0,11,0,11,0,11,10,15,38,38,362,122,92,48,0,11
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",842,96,5,9,0,11,176,58,55,37,201,86,30,35,9,15,0,11,92,59,274,87
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",793,91,0,11,0,11,29,24,89,55,75,60,106,71,86,58,25,20,0,11,383,94
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",901,138,0,11,61,58,29,35,193,131,123,92,0,11,41,64,0,11,36,40,418,119
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1266,128,0,11,0,11,152,88,230,97,0,11,0,11,28,32,44,43,33,37,779,141
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",714,32,0,11,0,11,0,11,0,11,5,8,26,27,350,68,34,22,24,18,275,63
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",453,148,0,11,0,11,15,25,0,11,97,82,89,90,79,88,0,11,29,42,144,89
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",764,159,0,11,0,11,45,37,59,60,87,71,293,126,0,11,46,76,50,49,184,104
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",933,152,0,11,0,11,45,43,31,38,92,67,24,30,0,11,136,112,67,76,538,182
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1412,198,0,11,37,58,92,64,82,66,99,82,105,91,749,178,120,95,0,11,128,96
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",451,111,0,11,0,11,0,11,123,93,31,35,13,20,31,35,31,35,18,28,204,102
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",776,136,0,11,0,11,0,11,7,12,0,11,0,11,29,34,47,56,16,25,677,146
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",938,133,0,11,0,11,0,11,0,11,0,11,72,53,122,93,17,28,29,34,698,142
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",408,103,0,11,0,11,0,11,36,57,0,11,14,23,180,82,25,30,33,37,120,74
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",777,152,0,11,0,11,285,113,0,11,13,22,0,11,13,23,16,26,18,29,432,132
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",698,159,0,11,0,11,16,26,40,63,38,44,28,34,13,21,72,77,16,26,475,159
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",530,151,0,11,0,11,56,71,49,45,17,28,21,34,18,28,0,11,19,30,350,148
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",500,113,0,11,0,11,0,11,53,41,0,11,0,11,29,34,41,66,0,11,377,112
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",1052,111,0,11,0,11,0,11,28,25,100,45,55,57,19,17,114,54,133,76,603,125
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",844,115,0,11,0,11,0,11,35,51,75,59,108,58,118,44,41,48,79,46,388,116
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",851,46,27,23,0,11,369,61,207,57,36,29,10,11,8,11,28,25,8,10,158,42
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1101,185,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,98,0,11,1010,177
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",410,143,0,11,0,11,32,49,0,11,0,11,0,11,12,24,0,11,102,105,264,134
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",880,187,0,11,0,11,0,11,19,32,0,11,66,64,722,175,0,11,23,37,50,80
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",333,138,0,11,0,11,0,11,0,11,0,11,0,11,112,91,50,81,0,11,171,84
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",314,124,0,11,0,11,0,11,17,28,0,11,0,11,31,52,33,39,49,58,184,125
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",1094,198,0,11,0,11,46,77,60,69,0,11,26,32,75,91,0,11,221,132,666,197
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",800,159,0,11,0,11,0,11,0,11,0,11,34,59,18,33,124,102,60,75,564,201
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",1685,185,0,11,0,11,358,107,218,99,266,155,53,52,26,41,14,25,26,42,724,166
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",324,95,41,66,0,11,27,36,39,46,0,11,14,22,0,11,0,11,0,11,203,71
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",865,165,0,11,0,11,60,75,41,44,0,11,16,26,0,11,0,11,11,18,737,152
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1099,227,0,11,0,11,0,11,0,11,46,67,92,82,100,84,116,111,99,105,646,226
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",890,194,0,11,0,11,52,70,176,141,12,19,64,61,49,55,231,161,26,43,280,123
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1028,243,0,11,0,11,67,69,51,71,0,11,0,11,182,147,85,70,74,85,569,199
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",952,213,0,11,0,11,63,45,24,39,0,11,0,11,0,11,82,106,56,72,727,233
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",484,81,0,11,0,11,25,40,13,21,28,34,137,66,80,46,19,22,51,36,131,64
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",421,73,0,11,0,11,0,11,57,32,35,26,0,11,38,40,18,20,23,26,250,73
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",722,73,0,11,0,11,349,70,20,23,121,56,21,26,0,11,0,11,0,11,211,68
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",804,110,0,11,0,11,0,11,0,11,9,13,29,24,29,27,84,60,8,13,645,108
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",695,96,0,11,0,11,300,94,70,54,20,23,15,18,0,11,18,18,69,57,203,83
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",440,84,0,11,0,11,213,57,0,11,0,11,11,18,0,11,0,11,22,23,194,79
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",602,97,0,11,0,11,0,11,0,11,0,11,0,11,134,52,110,49,10,16,348,92
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",559,94,0,11,0,11,0,11,0,11,0,11,20,22,253,94,38,48,0,11,248,79
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",871,281,0,11,0,11,0,11,0,11,134,100,75,120,32,56,49,83,59,57,522,225
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",658,221,0,11,0,11,0,11,56,90,0,11,0,11,41,51,0,11,47,53,514,231
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",932,268,0,11,0,11,79,129,0,11,30,48,8,32,58,97,17,28,0,11,740,214
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",703,221,0,11,0,11,68,84,63,79,96,119,0,11,22,34,20,33,42,50,392,224
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",952,243,0,11,0,11,0,11,0,11,0,11,0,11,66,67,50,66,168,114,668,231
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",684,203,0,11,0,11,0,11,0,11,0,11,21,32,129,147,18,30,0,11,516,172
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",759,189,0,11,14,26,29,26,26,31,0,11,26,44,24,38,0,11,51,56,589,184
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",1076,178,0,11,73,72,249,91,13,21,0,11,0,11,0,11,0,11,0,11,741,185
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",811,165,0,11,0,11,0,11,0,11,104,82,656,171,33,40,0,11,0,11,18,28
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",622,111,0,11,0,11,0,11,0,11,23,25,522,110,42,40,0,11,0,11,35,41
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",709,146,0,11,0,11,0,11,6,12,0,11,16,26,0,11,0,11,67,83,620,141
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1155,233,0,11,0,11,25,40,0,11,0,11,0,11,61,70,215,148,129,113,725,208
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",437,163,0,11,0,11,0,11,0,11,20,34,0,11,0,11,22,37,66,66,329,179
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",440,152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,72,24,38,340,152
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",587,209,0,11,0,11,27,44,0,11,0,11,0,11,55,56,70,64,33,42,402,232
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1106,231,0,11,47,60,0,11,22,34,0,11,0,11,0,11,125,120,59,59,853,227
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",979,248,0,11,0,11,0,11,41,63,0,11,0,11,26,43,214,163,44,51,654,271
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",605,152,0,11,0,11,0,11,0,11,16,25,0,11,0,11,31,43,27,32,531,156
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",480,104,0,11,0,11,0,11,31,37,43,46,27,30,0,11,0,11,48,48,331,112
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",799,175,0,11,0,11,157,101,0,11,16,25,0,11,22,28,78,56,18,29,508,151
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",762,175,0,11,0,11,0,11,0,11,15,24,31,52,0,11,93,60,49,46,574,173
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",791,170,0,11,17,27,83,58,14,21,26,32,0,11,0,11,67,44,0,11,584,178
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",474,162,0,11,0,11,0,11,0,11,52,85,0,11,0,11,49,44,0,11,373,143
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",1138,98,7,10,52,51,116,73,119,74,56,53,8,13,146,64,52,36,49,38,533,122
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",772,86,0,11,0,11,0,11,11,17,18,21,91,59,280,82,147,65,5,7,220,90
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1107,163,0,11,0,11,6,11,69,41,71,59,38,36,0,11,15,24,0,11,908,182
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",559,123,0,11,11,18,0,11,0,11,187,99,13,21,26,30,0,11,0,11,322,96
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",890,163,0,11,0,11,45,54,0,11,51,60,10,17,27,33,38,51,33,41,686,161
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1380,347,0,11,0,11,0,11,0,11,70,113,0,11,29,49,177,121,968,390,136,128
