GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1361,154,731,146,565,146,127,72,559,140,79,56,330,115,39,49,0,11,0,11,630,139
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,131,69,35,41,0,11,124,68,61,51,52,54,7,12,0,11,0,11,106,65
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",502,126,357,118,310,119,64,56,293,109,47,48,97,55,0,11,13,25,0,11,145,94
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",792,102,683,106,622,109,109,60,548,115,19,20,343,78,8,13,5,8,0,11,109,68
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",771,97,632,116,542,104,117,72,441,108,69,55,316,91,0,11,44,37,0,11,139,77
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",860,147,763,163,708,161,83,54,636,157,21,33,475,137,30,47,36,54,0,11,97,74
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1209,141,1118,139,1097,139,43,44,1075,140,0,11,725,147,0,11,104,81,0,11,91,56
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",638,49,430,68,398,68,42,28,386,64,0,11,248,61,0,11,32,28,0,11,208,56
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",453,148,407,157,407,157,103,99,304,147,0,11,219,121,0,11,66,62,0,11,46,43
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",686,153,617,155,570,151,118,86,499,141,29,34,373,143,0,11,19,29,0,11,69,75
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",870,151,794,128,783,128,99,92,658,133,11,18,621,133,0,11,33,40,0,11,76,89
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1412,198,1080,222,953,227,235,129,845,222,85,80,506,180,0,11,0,11,0,11,332,155
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",416,121,195,87,195,87,0,11,195,87,0,11,127,74,0,11,13,20,0,11,221,93
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",677,140,385,139,238,107,26,30,301,118,105,89,225,122,42,68,39,63,0,11,292,119
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",905,135,545,148,493,147,49,44,482,148,34,55,273,102,0,11,25,29,0,11,360,165
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",408,103,339,93,323,95,40,29,221,94,0,11,218,81,16,26,38,61,0,11,69,70
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",704,150,599,137,559,137,79,87,491,120,0,11,426,120,0,11,38,44,0,11,105,103
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",654,164,654,164,626,162,61,56,593,164,28,44,364,135,0,11,0,11,0,11,0,11
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",491,143,453,145,437,144,65,77,358,128,0,11,283,105,16,27,33,38,0,11,38,43
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",463,121,442,118,380,120,17,28,425,124,62,76,205,101,0,11,0,11,0,11,21,33
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",968,113,846,110,800,110,131,76,691,108,46,45,428,94,0,11,28,25,0,11,122,86
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",794,115,530,108,451,99,129,75,365,91,43,49,288,78,0,11,12,17,0,11,264,85
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",747,66,682,72,672,72,20,13,602,72,10,11,521,77,0,11,48,37,0,11,65,50
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1055,179,1055,179,983,180,160,127,864,190,21,35,700,199,0,11,93,100,0,11,0,11
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",372,143,352,145,352,145,68,85,284,137,0,11,232,134,0,11,0,11,0,11,20,32
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",836,178,585,180,585,180,174,147,392,169,0,11,278,129,0,11,21,36,0,11,251,134
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",333,138,288,135,238,110,67,84,221,114,50,81,44,54,0,11,19,39,0,11,45,54
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",314,124,314,124,261,111,0,11,314,124,0,11,214,116,0,11,0,11,0,11,0,11
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",894,191,894,191,815,194,179,124,651,192,0,11,449,139,32,51,72,74,0,11,0,11
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",691,155,691,155,674,163,100,88,591,153,0,11,318,136,0,11,0,11,0,11,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",1623,187,1623,187,1527,192,81,51,1404,195,30,33,1022,184,0,11,232,144,14,23,0,11
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",268,79,268,79,268,79,0,11,268,79,0,11,117,63,0,11,27,36,0,11,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",625,151,625,151,625,151,0,11,611,149,0,11,535,142,0,11,119,100,0,11,0,11
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1099,227,1099,227,1080,223,178,129,921,227,19,33,430,183,0,11,40,48,0,11,0,11
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",804,192,778,192,715,174,16,39,709,189,0,11,481,175,0,11,41,49,0,11,26,43
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1028,243,945,240,935,238,24,38,896,237,10,21,593,178,0,11,0,11,0,11,83,76
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",776,202,704,208,651,191,43,53,633,192,38,48,370,154,0,11,27,30,0,11,72,72
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",461,82,316,87,226,81,39,32,250,83,17,28,200,70,27,33,17,27,0,11,145,66
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",407,73,295,60,257,58,21,23,262,61,16,18,224,63,12,18,39,36,0,11,112,67
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",604,76,582,77,487,76,50,41,532,81,95,56,307,76,0,11,44,35,0,11,22,25
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",710,101,710,101,632,111,106,58,559,87,39,36,419,93,22,36,70,60,0,11,0,11
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",593,84,526,86,484,89,39,25,472,80,20,22,350,83,0,11,48,38,0,11,67,50
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",414,86,404,88,404,88,21,23,370,95,0,11,225,78,0,11,66,64,0,11,10,15
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",497,97,489,96,477,95,19,22,460,97,0,11,341,92,0,11,82,69,0,11,8,12
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",501,84,491,82,455,80,10,16,443,84,0,11,353,90,0,11,177,103,29,46,10,15
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",796,265,796,265,736,253,82,108,643,227,0,11,591,248,0,11,69,112,0,11,0,11
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",575,190,575,190,504,187,0,11,554,193,71,112,375,185,0,11,0,11,0,11,0,11
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",932,268,776,284,679,261,60,106,639,283,0,11,489,237,0,11,82,127,0,11,156,115
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",657,218,657,218,576,202,159,154,456,171,0,11,273,139,0,11,0,11,0,11,0,11
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",887,254,788,220,715,226,23,37,736,213,12,23,536,178,0,11,90,120,0,11,99,121
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",469,181,469,181,377,144,23,38,412,195,0,11,345,195,0,11,0,11,0,11,0,11
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",713,187,659,174,659,174,120,113,526,148,0,11,425,144,0,11,44,56,0,11,54,94
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",725,153,725,153,725,153,0,11,706,152,0,11,582,152,0,11,118,93,0,11,0,11
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",677,144,647,143,647,143,72,45,548,137,0,11,397,111,0,11,16,26,0,11,30,33
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",519,111,454,120,454,120,46,42,394,117,0,11,297,126,0,11,35,57,0,11,65,54
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",567,134,503,129,467,123,19,32,484,130,0,11,333,108,0,11,37,33,0,11,64,80
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1130,228,1093,228,983,233,0,11,1069,225,37,58,826,261,0,11,124,142,0,11,37,61
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",373,145,373,145,373,145,26,47,347,148,0,11,318,156,0,11,0,11,0,11,0,11
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",300,95,270,94,270,94,25,40,245,103,0,11,221,97,0,11,0,11,0,11,30,48
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",362,151,337,153,337,153,0,11,311,159,0,11,296,156,0,11,78,120,0,11,25,42
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1106,231,1079,232,997,219,113,79,966,248,82,131,576,195,0,11,0,11,0,11,27,45
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",865,233,760,228,760,228,151,106,609,243,0,11,509,246,0,11,0,11,0,11,105,119
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",558,161,409,148,368,142,62,82,331,131,41,63,289,120,0,11,0,11,0,11,149,110
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",449,110,324,116,258,111,63,82,228,92,50,47,155,78,0,11,34,40,0,11,125,72
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",762,170,636,169,578,167,77,63,559,165,14,24,391,150,0,11,88,95,0,11,126,96
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",762,175,587,158,571,157,15,26,572,155,0,11,392,146,0,11,81,83,0,11,175,107
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",556,158,556,158,500,140,0,11,514,161,56,66,325,105,0,11,121,98,0,11,0,11
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",429,144,394,145,394,145,52,85,342,117,0,11,284,116,0,11,43,69,0,11,35,41
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",878,114,878,114,834,117,55,38,763,112,29,43,575,113,0,11,54,44,0,11,0,11
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",666,96,666,96,610,94,45,31,572,103,56,63,377,107,0,11,28,25,0,11,0,11
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",948,175,903,173,903,173,83,76,781,174,0,11,376,137,0,11,174,132,0,11,45,46
