GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",822,165,88,77,0,11,0,11,88,77,136,94,0,11,33,50,103,80,103,79,0,11,75,63,28,48,94,81,0,11,94,81,0,11,117,83,0,11,88,69,29,47,284,145,0,11,284,145,0,11
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",797,177,119,79,0,11,66,51,53,63,144,130,0,11,42,53,102,119,195,100,0,11,68,49,127,89,198,132,0,11,62,54,136,119,55,48,0,11,44,44,11,18,86,68,0,11,75,65,11,21
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",493,159,117,77,0,11,13,23,104,74,123,83,0,11,50,59,73,71,41,52,0,11,27,47,14,22,81,80,0,11,48,58,33,53,59,68,0,11,18,29,41,63,72,74,0,11,32,39,40,65
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",851,72,36,19,0,11,31,18,5,7,9,9,0,11,9,9,0,11,13,20,0,11,13,20,0,11,47,31,0,11,33,22,14,22,75,34,0,11,75,34,0,11,671,74,0,11,622,70,49,42
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",799,46,59,30,0,11,39,21,20,24,56,38,0,11,18,16,38,33,91,56,0,11,19,15,72,50,33,20,0,11,33,20,0,11,132,55,0,11,64,33,68,51,428,62,0,11,315,56,113,56
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",719,175,78,83,0,11,35,35,43,72,243,160,0,11,18,28,225,158,119,95,0,11,55,69,64,67,208,143,0,11,37,47,171,139,44,49,0,11,44,49,0,11,27,32,0,11,27,32,0,11
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",635,201,197,124,0,11,68,81,129,95,262,165,0,11,24,29,238,161,111,102,0,11,0,11,111,102,42,61,0,11,34,58,8,17,0,11,0,11,0,11,0,11,23,27,0,11,23,27,0,11
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",1114,236,122,81,0,11,34,40,88,68,368,211,0,11,16,27,352,213,210,107,0,11,100,72,110,102,180,121,0,11,65,68,115,111,147,158,0,11,15,23,132,157,87,79,0,11,87,79,0,11
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",785,90,221,99,0,11,44,57,177,66,206,80,0,11,78,47,128,70,37,27,0,11,27,27,10,16,93,68,0,11,31,29,62,61,47,38,0,11,25,23,22,30,181,55,0,11,165,49,16,25
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",506,90,91,70,0,11,8,13,83,68,9,14,0,11,0,11,9,14,94,58,0,11,8,13,86,55,31,21,0,11,31,21,0,11,38,29,0,11,30,27,8,12,243,77,0,11,167,57,76,61
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",584,83,0,11,0,11,0,11,0,11,36,40,0,11,4,8,32,39,44,30,0,11,34,26,10,15,68,50,0,11,40,27,28,44,65,54,0,11,36,28,29,46,371,80,0,11,251,74,120,77
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1188,188,36,34,0,11,36,34,0,11,54,55,0,11,54,55,0,11,11,17,0,11,11,17,0,11,0,11,0,11,0,11,0,11,126,78,0,11,126,78,0,11,961,178,0,11,898,160,63,71
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1385,178,47,48,0,11,21,23,26,41,36,40,0,11,36,40,0,11,18,29,0,11,18,29,0,11,37,42,0,11,37,42,0,11,141,77,0,11,141,77,0,11,1106,170,0,11,1085,174,21,35
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",790,84,43,36,0,11,7,11,36,34,70,53,0,11,10,15,60,50,59,37,0,11,28,25,31,27,67,54,0,11,49,51,18,20,150,78,0,11,92,61,58,52,401,94,0,11,359,93,42,33
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",817,98,39,32,0,11,19,22,20,23,50,30,0,11,9,14,41,27,75,59,0,11,56,57,19,22,63,52,0,11,45,48,18,19,119,53,0,11,77,39,42,33,471,99,0,11,459,97,12,19
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",804,102,148,66,0,11,16,20,132,63,123,49,0,11,14,16,109,48,106,50,0,11,80,40,26,31,36,34,0,11,21,24,15,24,98,62,0,11,98,62,0,11,293,76,0,11,218,76,75,46
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",589,79,68,44,0,11,25,27,43,37,193,67,0,11,87,55,106,60,92,51,0,11,51,33,41,39,44,42,0,11,17,27,27,32,78,53,0,11,31,30,47,44,114,56,0,11,114,56,0,11
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1345,218,44,40,0,11,44,40,0,11,0,11,0,11,0,11,0,11,68,68,0,11,68,68,0,11,12,20,0,11,12,20,0,11,45,43,0,11,45,43,0,11,1176,220,0,11,1176,220,0,11
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",1741,232,180,116,0,11,106,86,74,72,174,124,18,29,108,111,48,60,379,157,0,11,255,117,124,111,161,87,0,11,161,87,0,11,243,122,19,32,131,84,93,100,604,144,0,11,583,142,21,35
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",653,171,57,84,0,11,0,11,57,84,270,122,0,11,86,58,184,122,20,32,0,11,20,32,0,11,19,32,0,11,19,32,0,11,12,20,0,11,12,20,0,11,275,112,0,11,275,112,0,11
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1165,157,66,55,0,11,41,38,25,38,16,25,0,11,0,11,16,25,96,82,0,11,62,55,34,57,13,22,0,11,13,22,0,11,32,39,0,11,32,39,0,11,942,167,0,11,874,152,68,79
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1970,206,66,48,0,11,66,48,0,11,31,30,0,11,31,30,0,11,22,20,0,11,8,12,14,22,19,26,0,11,19,26,0,11,113,67,0,11,99,63,14,22,1719,219,0,11,1667,219,52,61
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",1013,131,142,101,0,11,35,40,107,93,319,147,0,11,135,90,184,124,211,95,0,11,77,54,134,83,119,65,0,11,57,48,62,43,34,54,0,11,0,11,34,54,188,96,0,11,188,96,0,11
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",309,96,49,46,0,11,13,21,36,41,37,42,0,11,19,31,18,29,0,11,0,11,0,11,0,11,73,87,0,11,22,39,51,78,63,51,0,11,50,47,13,20,87,64,0,11,87,64,0,11
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",609,178,35,39,0,11,14,25,21,32,100,75,0,11,33,36,67,67,115,75,0,11,30,34,85,67,19,30,0,11,19,30,0,11,163,133,0,11,116,112,47,73,177,127,0,11,138,110,39,63
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",494,128,64,61,0,11,25,40,39,46,61,60,0,11,20,32,41,50,73,58,0,11,35,55,38,59,42,61,0,11,6,11,36,59,76,63,0,11,76,63,0,11,178,96,20,31,123,68,35,56
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",442,123,29,48,0,11,29,48,0,11,52,47,0,11,35,39,17,26,19,30,0,11,19,30,0,11,16,25,0,11,16,25,0,11,70,65,0,11,70,65,0,11,256,93,0,11,256,93,0,11
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",575,177,142,113,0,11,57,72,85,88,70,77,0,11,27,31,43,69,17,28,0,11,17,28,0,11,16,26,0,11,0,11,16,26,56,55,0,11,56,55,0,11,274,150,0,11,163,105,111,104
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",253,89,26,42,0,11,26,42,0,11,44,50,0,11,44,50,0,11,9,17,0,11,9,17,0,11,21,40,0,11,21,40,0,11,26,31,0,11,26,31,0,11,127,91,0,11,127,91,0,11
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",638,150,56,77,0,11,56,77,0,11,0,11,0,11,0,11,0,11,17,27,0,11,17,27,0,11,53,72,0,11,10,16,43,69,163,108,0,11,163,108,0,11,349,112,0,11,313,104,36,54
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",351,126,72,84,0,11,0,11,72,84,67,58,0,11,17,27,50,51,26,41,0,11,0,11,26,41,32,36,0,11,16,25,16,25,16,32,0,11,16,32,0,11,138,73,0,11,89,57,49,58
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",401,145,46,75,0,11,0,11,46,75,103,85,0,11,0,11,103,85,63,61,0,11,17,26,46,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,189,113,0,11,189,113,0,11
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",589,158,75,72,0,11,25,36,50,59,98,89,0,11,46,75,52,65,95,83,0,11,52,59,43,52,51,61,0,11,0,11,51,61,21,26,0,11,21,26,0,11,249,137,0,11,210,124,39,61
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",342,102,48,46,0,11,31,37,17,27,58,61,0,11,0,11,58,61,55,50,0,11,55,50,0,11,16,18,0,11,11,19,5,11,49,49,0,11,49,49,0,11,116,68,0,11,81,50,35,57
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,261,95,0,11,31,31,230,91,388,135,0,11,126,72,262,122,160,98,0,11,64,59,96,72,116,74,0,11,51,47,65,55,68,43,0,11,45,34,23,27,14,19,0,11,0,11,14,19
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,253,110,0,11,35,32,218,109,152,81,0,11,51,50,101,70,77,51,0,11,5,10,72,51,95,53,0,11,61,48,34,42,54,38,0,11,43,34,11,17,24,29,0,11,24,29,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,55,52,0,11,33,40,22,34,67,55,0,11,20,21,47,53,141,62,0,11,110,57,31,37,11,17,0,11,11,17,0,11,49,44,0,11,41,42,8,12,16,20,0,11,16,20,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",1324,174,12,20,0,11,12,20,0,11,52,46,0,11,35,38,17,27,0,11,0,11,0,11,0,11,24,33,0,11,9,14,15,24,14,22,0,11,14,22,0,11,1222,176,0,11,1186,175,36,38
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",1458,205,33,37,0,11,15,23,18,29,14,23,0,11,14,23,0,11,14,21,0,11,14,21,0,11,31,33,0,11,31,33,0,11,77,64,0,11,34,40,43,51,1289,219,0,11,1271,218,18,22
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",898,174,197,112,0,11,0,11,197,112,231,121,0,11,66,63,165,103,183,120,0,11,164,121,19,33,10,18,0,11,0,11,10,18,81,77,0,11,22,35,59,72,196,84,0,11,184,81,12,19
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",418,140,17,30,0,11,17,30,0,11,77,90,0,11,7,11,70,89,71,70,0,11,48,58,23,36,34,47,0,11,34,47,0,11,21,36,0,11,21,36,0,11,198,90,0,11,174,87,24,40
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,199,139,11,19,57,63,131,131,202,106,0,11,80,67,122,97,56,62,0,11,32,39,24,47,65,71,0,11,32,44,33,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",1187,182,137,121,0,11,24,40,113,118,140,86,0,11,50,63,90,53,203,107,0,11,126,83,77,75,122,77,0,11,97,73,25,30,248,131,0,11,201,110,47,59,337,141,14,24,196,96,127,107
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1128,61,168,89,0,11,85,65,83,64,104,80,0,11,74,64,30,51,65,41,0,11,37,32,28,26,47,34,0,11,47,34,0,11,123,66,0,11,123,66,0,11,621,121,0,11,289,93,332,132
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,385,146,0,11,52,62,333,144,367,125,0,11,128,80,239,116,166,102,16,27,56,48,94,85,145,97,0,11,115,84,30,37,103,75,0,11,66,51,37,57,0,11,0,11,0,11,0,11
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",713,128,137,87,0,11,46,47,91,72,274,119,0,11,111,76,163,108,121,82,0,11,66,52,55,61,95,77,0,11,95,77,0,11,86,78,0,11,17,31,69,74,0,11,0,11,0,11,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1361,154,384,131,0,11,97,66,287,112,425,127,9,13,109,69,307,112,198,87,0,11,150,72,48,52,165,92,0,11,133,76,32,52,166,112,0,11,158,111,8,12,23,27,0,11,23,27,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,7,12,0,11,7,12,0,11,176,81,7,12,18,31,151,83,0,11,0,11,0,11,0,11,17,29,0,11,17,29,0,11,37,57,0,11,37,57,0,11,0,11,0,11,0,11,0,11
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",502,126,63,70,0,11,20,18,43,67,126,71,0,11,65,51,61,51,198,109,0,11,102,75,96,89,48,51,0,11,24,32,24,39,18,20,0,11,8,13,10,15,49,44,0,11,41,42,8,13
