GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6244,463,1861,365,1257,439,604,315,52,79,552,279,4383,510,3847,542,536,261
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3389,229,497,129,409,115,88,69,20,32,68,54,2892,262,2154,269,738,207
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3547,306,780,223,585,216,195,124,33,52,162,120,2767,365,2044,392,723,209
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1218,105,475,87,467,85,8,13,0,11,8,13,743,120,617,117,126,48
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",4790,359,1327,301,1140,278,187,174,97,154,90,83,3463,399,2667,422,796,211
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3254,249,841,149,673,134,168,96,35,38,133,86,2413,280,1856,247,557,169
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",3862,432,959,345,824,328,135,118,0,16,135,118,2903,478,2216,466,687,213
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",3812,321,708,191,684,188,24,38,24,38,0,16,3104,339,2365,372,739,255
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2180,223,454,128,397,126,57,44,17,28,40,35,1726,236,1465,247,261,102
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2376,200,712,140,596,130,116,74,0,11,116,74,1664,220,1380,219,284,109
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1064,107,212,72,160,59,52,35,13,16,39,31,852,107,564,105,288,76
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",3512,256,774,213,638,185,136,79,31,37,105,66,2738,282,1954,290,784,191
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",4685,367,1143,303,955,281,188,123,44,50,144,113,3542,448,2694,432,848,241
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2500,212,986,210,818,195,168,91,45,51,123,73,1514,255,1258,261,256,153
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3008,215,932,203,831,180,101,106,0,16,101,106,2076,267,1760,260,316,121
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",4611,335,1491,308,1328,284,163,122,74,76,89,86,3120,375,2489,364,631,238
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",2147,204,601,142,477,133,124,82,16,27,108,77,1546,229,1366,221,180,93
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2101,187,805,231,376,167,429,210,89,94,340,193,1296,224,969,210,327,145
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",973,110,250,72,201,73,49,33,13,15,36,30,723,112,435,127,288,93
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1309,101,585,115,547,117,38,33,21,25,17,20,724,121,390,109,334,85
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2714,223,1296,211,1217,210,79,55,46,41,33,39,1418,223,1275,212,143,89
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",3837,259,1027,270,821,259,206,113,63,73,143,87,2810,330,2009,374,801,239
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4394,399,1587,354,1353,314,234,163,137,143,97,84,2807,455,2676,455,131,91
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",2720,249,886,157,635,154,251,92,64,49,187,82,1834,282,1478,288,356,137
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",4517,335,1297,330,1014,264,283,164,140,120,143,115,3220,417,2768,409,452,169
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",3905,293,965,235,749,207,216,134,61,68,155,116,2940,334,2239,325,701,215
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1100,109,246,74,203,77,43,26,12,15,31,23,854,117,714,117,140,61
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5255,350,1882,356,1255,299,627,309,231,239,396,204,3373,418,2953,401,420,185
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",38,19,7,7,7,7,0,11,0,11,0,11,31,17,20,20,11,17
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1254,110,552,98,509,97,43,26,16,19,27,27,702,100,548,116,154,74
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",103,41,20,15,20,15,0,11,0,11,0,11,83,38,83,38,0,11
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2798,145,1083,185,789,178,294,115,143,88,151,74,1715,202,1485,196,230,90
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4190,340,1360,313,1160,262,200,138,89,82,111,99,2830,380,2193,341,637,274
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",3402,183,827,151,631,139,196,95,108,79,88,54,2575,215,1883,245,692,148
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1160,99,238,84,228,79,10,17,0,11,10,17,922,110,764,113,158,62
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",823,65,158,33,134,37,24,17,0,11,24,17,665,73,566,79,99,33
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",56,29,30,27,30,27,0,11,0,11,0,11,26,17,20,14,6,9
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1071,108,206,76,170,69,36,31,6,9,30,31,865,107,679,116,186,61
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",592,68,150,45,132,43,18,17,4,7,14,16,442,67,326,66,116,38
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4241,341,1689,394,1634,390,55,66,0,16,55,66,2552,391,2215,379,337,163
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2262,248,1123,194,1010,185,113,70,25,42,88,56,1139,231,891,218,248,112
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",4844,382,1851,341,1718,319,133,97,14,29,119,92,2993,375,2498,358,495,182
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",91,36,32,24,27,23,5,7,5,7,0,11,59,35,42,33,17,14
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4073,324,1561,276,1252,250,309,154,70,113,239,109,2512,353,2124,356,388,180
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2684,180,828,194,657,173,171,122,59,74,112,78,1856,258,1229,243,627,181
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",492,62,160,46,139,47,21,21,15,20,6,9,332,56,281,56,51,27
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",162,43,74,29,61,28,13,10,4,6,9,9,88,32,80,36,8,12
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",665,91,195,61,157,52,38,28,13,14,25,25,470,85,357,74,113,45
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",62,22,0,11,0,11,0,11,0,11,0,11,62,22,53,20,9,9
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",654,86,296,71,259,69,37,21,0,11,37,21,358,77,323,77,35,29
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1135,140,341,77,298,73,43,30,10,15,33,27,794,139,707,138,87,58
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1774,145,577,117,463,108,114,58,57,45,57,40,1197,127,853,122,344,95
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",1838,176,619,142,548,138,71,50,14,23,57,45,1219,187,983,201,236,100
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2418,185,760,160,606,140,154,94,42,46,112,80,1658,213,1397,227,261,122
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",4884,402,1890,385,1590,355,300,136,100,75,200,118,2994,377,2503,366,491,212
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",957,107,6,12,6,12,0,11,0,11,0,11,951,108,925,115,26,43
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1769,174,869,167,807,172,62,51,13,21,49,45,900,162,832,161,68,61
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",4732,363,920,192,573,178,347,135,17,29,330,131,3812,387,2738,402,1074,291
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1754,206,757,173,694,182,63,44,60,47,3,14,997,171,934,172,63,53
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5455,356,1995,266,1644,275,351,178,182,179,169,119,3460,382,3080,365,380,210
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1458,146,366,92,325,89,41,28,0,11,41,28,1092,148,748,149,344,101
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",7342,629,2855,481,2573,453,282,202,0,18,282,202,4487,702,3901,672,586,283
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",3711,338,950,305,665,278,285,156,119,82,166,146,2761,396,2107,346,654,214
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",2816,196,1597,216,1414,204,183,113,41,46,142,95,1219,234,1112,216,107,67
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",3741,336,716,233,574,212,142,91,16,26,126,88,3025,378,2188,387,837,213
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1807,233,818,193,802,188,16,26,0,11,16,26,989,189,959,184,30,35
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1761,157,441,89,346,73,95,59,56,54,39,28,1320,160,1175,162,145,54
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",5667,487,1990,487,1801,554,189,161,67,101,122,138,3677,637,3037,573,640,280
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",2980,190,532,145,468,134,64,54,0,16,64,54,2448,237,1832,254,616,125
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",6720,503,2657,536,2125,498,532,382,154,183,378,338,4063,622,3651,577,412,218
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",4357,219,1327,215,877,185,450,155,133,119,317,126,3030,246,2462,274,568,146
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",8308,551,3917,578,3476,625,441,239,123,135,318,191,4391,627,3574,579,817,331
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",3370,379,1373,296,1093,287,280,183,150,125,130,126,1997,385,1679,365,318,196
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",7245,512,1822,515,1822,515,0,18,0,18,0,18,5423,641,3992,697,1431,604
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",6135,483,1538,442,1236,380,302,198,139,131,163,141,4597,584,3793,622,804,329
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",3885,267,1778,258,1603,245,175,90,10,16,165,88,2107,270,1789,282,318,147
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",2205,179,1340,202,1118,197,222,108,14,23,208,105,865,211,772,209,93,66
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2775,122,1332,179,1076,167,256,126,77,99,179,90,1443,197,1219,189,224,82
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",3904,171,1651,253,1466,248,185,103,35,39,150,102,2253,279,1827,264,426,144
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2901,233,1070,219,923,182,147,92,31,34,116,80,1831,277,1619,261,212,126
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2603,180,828,178,761,173,67,56,19,31,48,46,1775,166,1396,191,379,140
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",4542,327,1522,299,1326,275,196,126,51,75,145,102,3020,348,2677,352,343,132
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1574,101,903,127,816,119,87,55,8,14,79,54,671,134,464,123,207,82
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1553,94,814,114,724,106,90,51,34,30,56,39,739,118,609,105,130,67
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3409,206,1690,225,1346,197,344,146,79,85,265,136,1719,191,1457,190,262,83
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3030,289,1318,209,1217,194,101,77,22,40,79,62,1712,265,1573,263,139,66
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1080,131,609,100,519,86,90,52,24,27,66,46,471,112,413,106,58,42
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2315,168,1599,163,1446,165,153,91,14,23,139,88,716,157,705,156,11,20
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",4329,317,1844,341,996,243,848,285,120,111,728,252,2485,383,2278,376,207,113
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3858,154,1719,211,1159,171,560,153,77,46,483,142,2139,247,1866,236,273,104
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",5084,391,2238,355,2151,358,87,75,38,48,49,54,2846,411,2541,411,305,150
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7737,458,3281,658,2722,570,559,405,0,18,559,405,4456,567,3333,538,1123,436
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5513,368,2028,336,1827,304,201,179,23,36,178,162,3485,354,2852,367,633,244
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2655,200,1039,188,850,190,189,115,38,44,151,104,1616,200,1105,186,511,148
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",1041,87,677,109,365,128,312,97,42,35,270,88,364,101,319,95,45,29
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5231,614,1811,381,1580,372,231,168,101,114,130,123,3420,598,2981,569,439,311
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2670,143,1332,194,1158,180,174,111,79,73,95,84,1338,178,1144,185,194,95
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1934,99,786,121,602,92,184,93,49,60,135,80,1148,139,832,142,316,104
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",5161,405,1645,368,1491,377,154,151,0,16,154,151,3516,462,2830,486,686,254
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1712,111,1183,125,1128,122,55,44,0,11,55,44,529,117,425,99,104,57
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1247,66,714,96,670,97,44,28,13,15,31,24,533,98,369,92,164,70
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3459,264,1107,179,1002,175,105,68,10,18,95,65,2352,237,1914,246,438,135
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3969,164,2252,263,839,234,1413,230,138,81,1275,219,1717,243,1588,230,129,89
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3741,304,1617,217,1389,204,228,139,54,72,174,118,2124,309,1784,318,340,142
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2997,77,1655,182,639,199,1016,216,327,198,689,189,1342,178,1173,195,169,73
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3273,254,1531,228,1142,183,389,174,42,42,347,175,1742,266,1462,270,280,141
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2894,170,1325,216,582,153,743,179,132,102,611,161,1569,227,1263,227,306,129
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3177,174,1533,191,1409,187,124,74,29,34,95,70,1644,222,1375,208,269,85
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1797,106,920,144,430,91,490,129,26,37,464,114,877,138,845,141,32,39
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4116,303,1723,321,1487,313,236,103,33,60,203,79,2393,364,1708,330,685,232
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3484,154,1702,205,827,214,875,191,267,157,608,151,1782,240,1639,242,143,84
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4306,321,1833,259,1641,275,192,142,67,95,125,102,2473,355,1985,332,488,185
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2244,188,1207,195,580,180,627,193,135,108,492,181,1037,216,874,218,163,108
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4261,404,2024,359,1801,355,223,184,74,119,149,130,2237,370,2115,364,122,92
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2049,161,957,202,355,148,602,183,115,94,487,173,1092,183,1017,178,75,63
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",976,54,515,79,157,58,358,68,59,34,299,65,461,70,347,75,114,38
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4668,419,2236,324,1953,323,283,190,120,83,163,164,2432,402,2048,369,384,154
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4718,244,2275,290,1389,263,886,234,85,109,801,216,2443,290,2161,277,282,151
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1667,108,682,130,318,99,364,107,88,71,276,78,985,139,794,143,191,106
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4559,273,1893,312,1649,298,244,142,59,65,185,138,2666,369,2156,376,510,185
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",3007,141,1614,181,445,126,1169,199,251,126,918,172,1393,212,1199,211,194,99
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4444,308,2504,319,1587,376,917,296,469,229,448,199,1940,319,1758,331,182,112
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2961,87,1900,276,352,141,1548,284,236,135,1312,279,1061,279,931,257,130,64
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",3882,390,1619,328,1438,315,181,136,0,16,181,136,2263,410,1893,380,370,147
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",3115,186,1731,235,593,165,1138,223,107,75,1031,203,1384,249,1246,253,138,107
