GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",3653,370,1346,219,63,65,510,196,244,100,1490,263
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",3549,399,1683,371,197,120,602,172,83,56,984,233
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2729,286,786,215,236,177,599,168,71,45,1037,209
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",2184,237,931,169,250,124,400,199,91,60,512,127
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",4599,597,1523,289,302,146,337,132,137,88,2300,421
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",5489,707,1787,429,181,131,1325,365,74,67,2122,389
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3951,596,1497,350,320,192,698,260,45,49,1391,328
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",4976,855,2431,918,46,79,861,344,269,288,1369,495
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3867,449,1543,370,130,87,648,257,87,83,1459,266
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3987,560,1605,404,216,171,887,297,79,93,1200,460
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1623,154,645,100,67,47,323,95,45,33,543,118
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",5753,930,2019,459,604,272,1642,670,55,60,1433,429
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",4123,539,1615,509,142,89,851,215,139,62,1376,242
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",4345,673,1777,492,160,140,1252,466,70,86,1086,339
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",4824,565,1465,333,69,67,749,320,105,81,2436,480
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2383,320,827,204,127,79,486,180,125,78,818,223
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2813,267,938,216,85,61,577,213,50,62,1163,192
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1276,231,542,154,88,70,273,96,9,14,364,109
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",4631,575,2025,382,130,82,695,200,63,60,1718,335
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",5479,608,1929,455,242,142,1311,371,391,235,1606,391
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",3079,399,931,266,179,114,617,234,75,86,1277,320
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3657,338,1041,233,119,73,873,214,76,55,1548,260
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",5806,537,2504,468,164,114,809,281,76,91,2253,408
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",2414,343,1022,267,98,67,709,218,113,100,472,185
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",1861,358,629,222,96,70,310,188,32,50,794,217
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",1291,244,440,144,89,52,479,195,0,11,283,99
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1881,246,678,152,74,64,643,166,48,53,438,139
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",3485,411,1323,293,277,208,896,284,114,69,875,206
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",4470,621,1712,490,227,178,796,275,154,128,1581,375
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4983,564,1808,359,21,35,1136,263,311,160,1707,416
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",2742,420,828,205,102,76,465,188,87,67,1260,277
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",5389,728,2451,539,131,115,1409,332,169,149,1229,325
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",4256,643,1240,263,185,197,1125,425,77,78,1629,379
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1264,183,547,135,51,33,228,95,20,20,418,114
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5444,696,2087,520,187,157,792,219,338,248,2040,453
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",33,19,14,18,0,11,0,11,0,11,19,23
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1580,260,493,156,115,66,292,120,48,33,632,133
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",110,43,45,20,0,11,35,28,4,6,26,23
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2484,396,768,207,35,41,473,171,157,87,1051,250
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4808,609,1425,364,208,143,1222,416,191,136,1762,454
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",3942,366,1342,223,183,98,1104,247,49,42,1264,250
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1345,154,433,120,67,47,327,119,46,48,472,125
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",794,105,353,75,11,12,258,66,6,8,166,58
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",87,55,23,25,0,11,9,10,0,11,55,35
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1129,186,483,131,91,57,243,108,18,28,294,87
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",689,119,242,61,30,24,173,69,24,19,220,64
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4755,685,1482,365,266,164,697,269,379,176,1931,412
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",3203,404,1517,309,216,118,341,147,185,89,944,235
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",6725,674,2883,513,232,143,1344,340,236,126,2030,446
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",127,60,54,30,0,11,54,35,0,11,19,15
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4800,664,1469,376,395,195,1130,361,108,88,1698,476
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2886,331,1253,269,148,97,553,171,0,16,932,260
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",548,100,175,55,53,33,119,43,24,18,177,50
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",193,68,52,31,8,9,51,38,8,9,74,45
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",904,181,406,150,22,28,250,92,11,11,215,70
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",58,24,24,12,0,11,22,16,0,11,12,11
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",837,128,329,98,0,11,159,59,41,27,308,76
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1369,224,516,98,95,56,273,115,32,23,453,94
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1999,284,787,155,60,37,624,185,36,37,492,140
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2100,327,1052,243,166,95,406,134,27,35,449,170
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2560,305,828,229,165,119,672,187,138,106,757,255
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",5700,692,2237,486,478,255,1503,357,101,94,1381,375
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",200,76,29,27,26,24,51,52,10,15,84,42
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",2465,299,816,199,69,65,575,177,131,79,874,184
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",5077,716,1488,426,265,217,939,374,185,121,2200,492
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",2122,347,572,162,52,43,454,129,95,49,949,267
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",6764,726,2589,504,376,149,1690,491,351,188,1758,463
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1746,254,698,160,24,25,632,187,74,41,318,95
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",8521,1044,3190,828,283,176,1938,612,482,269,2628,665
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",4056,735,1268,428,114,125,922,371,23,36,1729,444
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",3804,329,1509,319,71,58,633,184,244,116,1347,224
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",4185,540,1684,379,177,110,927,288,77,75,1320,314
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",2342,378,927,196,81,89,469,190,61,50,804,190
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1936,219,800,142,177,90,591,147,14,18,354,107
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",6633,937,2053,565,287,249,1719,703,263,196,2311,647
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",3054,335,950,247,197,105,757,205,102,82,1048,216
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",7827,854,2770,585,248,170,2079,593,582,388,2148,631
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3524,468,1783,401,30,33,526,180,100,86,1085,215
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",10542,1210,4019,740,467,324,2412,476,483,260,3161,791
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",4423,821,1710,524,169,117,1090,438,144,130,1310,368
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",9404,1482,3768,735,585,311,2189,738,276,189,2586,1336
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",6168,767,2114,607,443,258,890,318,210,222,2511,618
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",5269,455,2429,448,117,65,664,230,115,76,1944,376
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",3055,430,1139,244,77,51,389,139,176,106,1274,286
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",3464,268,1471,281,154,72,584,143,124,82,1131,199
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",5380,360,1726,264,358,151,1064,243,219,115,2013,289
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",3709,374,1686,297,57,45,800,197,107,97,1059,237
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",3311,400,1842,296,138,78,683,275,75,62,573,201
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",5465,569,2201,414,254,135,917,259,171,134,1922,361
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",2509,200,1451,185,152,65,440,121,32,32,434,102
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2121,226,851,180,58,59,515,174,24,23,673,145
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",4539,422,1724,301,150,84,802,173,264,103,1599,353
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3745,423,1411,299,88,56,801,292,255,109,1190,301
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1474,194,702,149,85,66,200,71,49,37,438,110
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",3562,292,1521,205,155,63,314,124,200,75,1372,228
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",3850,705,1530,441,128,112,578,309,314,257,1300,365
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3818,426,1434,279,203,115,836,233,140,72,1205,284
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",6278,550,2430,386,326,188,1411,320,185,135,1926,378
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",9898,1215,4078,946,643,302,1425,514,583,327,3169,718
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",6996,709,2754,406,334,170,1091,378,427,199,2390,553
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",3404,403,1593,362,209,114,605,184,97,80,900,215
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",763,161,355,161,16,20,196,92,64,41,132,61
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",6909,987,3278,885,280,207,788,340,249,193,2314,503
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",3901,309,1525,251,173,81,820,238,137,76,1246,232
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",2674,222,1376,220,116,53,521,124,43,35,618,171
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",6330,677,2479,563,418,224,530,203,245,165,2658,549
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",2858,227,1016,171,52,37,456,125,198,99,1136,160
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",2144,230,923,155,313,86,244,99,56,46,608,137
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",4314,456,1571,284,137,86,755,202,126,92,1725,313
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",2038,448,476,194,85,71,532,201,271,208,674,243
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",4585,407,1626,280,183,104,693,289,311,187,1772,387
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",1533,359,457,217,147,145,317,154,103,90,509,179
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",4104,457,1619,303,120,64,540,169,201,80,1624,361
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",1702,350,528,171,52,47,317,140,126,91,679,210
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",4303,299,1602,232,75,56,567,170,76,57,1983,292
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",946,275,431,164,30,32,119,94,25,28,341,139
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",5687,628,1639,487,59,66,1014,308,285,159,2690,470
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",1620,396,433,167,182,181,276,158,195,120,534,202
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",5905,603,2236,384,157,123,876,300,351,182,2285,356
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",1217,290,483,216,91,48,260,114,55,65,328,143
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",5215,662,2098,445,140,116,862,348,107,87,2008,478
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",1084,308,423,214,32,36,236,138,51,58,342,147
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",717,147,286,91,32,26,106,54,49,29,244,88
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",6735,641,2450,402,160,114,972,282,329,147,2824,491
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",5003,622,1945,391,182,137,505,252,145,80,2226,457
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1059,222,390,114,80,52,225,123,38,47,326,110
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",5141,548,2136,490,137,113,824,351,357,208,1687,424
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",1312,366,495,253,132,117,110,85,74,58,501,227
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",5830,710,2141,454,114,87,665,284,404,232,2506,507
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",1126,235,416,153,25,45,55,67,109,89,521,184
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",5243,679,1872,466,242,121,851,292,150,91,2128,360
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",1437,329,366,174,184,134,140,109,108,99,639,251
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",3490,438,1495,349,166,82,471,162,198,120,1160,293
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",842,263,387,197,31,54,17,29,67,59,340,155
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",5513,486,1651,405,226,152,621,262,273,159,2742,535
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",1223,322,490,172,34,39,121,84,81,74,497,231
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",3214,552,956,283,120,103,394,265,184,141,1560,393
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1374,212,493,129,93,51,213,78,75,55,500,140
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",5699,536,1626,458,335,163,467,205,238,176,3033,513
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",301,148,86,74,0,11,43,39,11,17,161,94
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3185,644,1101,315,242,185,497,265,82,91,1263,429
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",616,241,267,184,0,16,208,151,42,49,99,59
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",4064,485,1811,387,172,101,308,129,90,60,1683,290
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",607,168,260,129,21,24,65,49,28,27,233,117
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",327,74,182,68,13,14,46,29,12,18,74,30
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1184,253,498,135,30,25,295,118,27,33,334,144
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1027,219,355,117,66,59,171,113,92,58,343,132
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",4413,622,1858,417,70,54,417,176,295,104,1773,386
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1377,284,416,101,126,75,145,90,62,58,628,217
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",418,64,183,51,3,5,44,27,11,11,177,41
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1837,241,673,155,57,52,241,96,50,52,816,238
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",706,180,405,114,94,92,13,16,74,81,120,35
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1705,236,778,173,66,55,78,42,87,45,696,134
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",637,143,218,107,36,29,123,69,30,27,230,89
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1842,282,788,156,203,155,120,97,109,52,622,132
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",1874,440,900,291,86,85,178,104,35,48,675,255
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",437,149,130,90,88,68,26,30,23,22,170,79
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",1397,322,623,256,25,28,260,149,112,89,377,151
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4817,640,1809,432,179,136,513,211,279,138,2037,479
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",1955,293,673,210,117,93,440,188,39,38,686,191
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",1850,354,606,238,81,71,193,115,232,138,738,215
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1242,227,490,166,54,51,241,95,45,32,412,141
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",763,154,303,93,24,38,134,69,19,21,283,115
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",2852,348,959,235,180,121,503,167,119,96,1091,267
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,0,11,0,11,0,11,0,11,4,6
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",1919,326,779,216,103,91,266,137,63,50,708,237
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",489,245,298,197,0,16,105,101,37,58,49,81
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2115,412,828,256,82,86,470,171,75,60,660,222
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1166,302,462,186,21,25,127,56,43,39,513,251
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1227,203,483,120,10,16,169,96,62,42,503,95
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",1576,405,539,224,78,69,157,104,98,82,704,239
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",763,184,303,103,23,24,134,89,48,43,255,111
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",1218,277,553,222,24,41,186,114,25,42,430,162
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",2445,470,647,255,122,108,266,140,173,123,1237,285
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1335,266,333,108,35,33,233,121,111,80,623,193
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",1933,317,752,214,62,58,125,91,43,57,951,232
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",1644,444,586,242,105,79,245,117,261,141,447,157
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",1871,393,395,238,60,47,335,158,91,75,990,192
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",1372,272,478,146,20,30,127,66,41,41,706,223
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",1818,429,504,185,121,102,276,150,43,44,874,229
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",1393,301,420,168,28,46,244,142,41,47,660,258
