GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",785,90,346,79,204,75,142,70,29,27,113,64,439,93,398,97,41,29
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",506,90,174,71,156,69,18,20,9,14,9,14,332,90,320,90,12,18
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",584,83,313,77,234,75,79,54,45,48,34,24,271,79,262,78,9,14
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1188,188,418,126,352,115,66,61,52,56,14,23,770,165,540,144,230,88
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1385,178,399,142,336,108,63,94,63,94,0,11,986,198,782,186,204,92
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",790,84,346,85,326,82,20,21,0,11,20,21,444,97,400,95,44,44
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",817,98,435,86,357,87,78,46,14,20,64,39,382,87,309,83,73,39
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",804,102,183,73,135,63,48,41,8,13,40,37,621,108,445,96,176,51
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",589,79,288,71,118,55,170,64,56,51,114,60,301,70,265,75,36,29
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1345,218,407,137,389,132,18,30,0,11,18,30,938,227,681,206,257,137
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",1741,232,731,158,525,160,206,92,79,62,127,72,1010,234,911,213,99,99
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",653,171,251,117,217,123,34,31,21,34,13,22,402,169,371,166,31,37
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1165,157,514,129,422,107,92,56,37,31,55,41,651,145,459,146,192,96
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1970,206,646,202,593,202,53,51,53,51,0,11,1324,212,643,178,681,157
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",1013,131,668,149,503,146,165,79,37,39,128,73,345,142,314,138,31,35
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",309,96,190,84,97,55,93,66,44,34,49,56,119,93,54,51,65,81
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",609,178,336,145,252,131,84,82,47,73,37,36,273,149,217,132,56,81
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",494,128,246,105,175,94,71,81,0,11,71,81,248,95,142,79,106,55
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",442,123,177,86,127,77,50,49,20,32,30,37,265,108,181,98,84,55
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",575,177,252,107,183,109,69,71,0,11,69,71,323,144,213,122,110,106
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",253,89,159,76,86,66,73,62,73,62,0,11,94,48,66,52,28,25
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",638,150,140,91,97,63,43,69,0,11,43,69,498,131,373,136,125,73
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",351,126,46,48,30,37,16,32,0,11,16,32,305,126,272,119,33,53
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",401,145,155,107,89,68,66,83,50,78,16,26,246,130,214,126,32,33
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",589,158,434,146,394,162,40,58,0,11,40,58,155,87,124,84,31,40
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",342,102,172,86,90,66,82,62,50,40,32,44,170,94,66,54,104,74
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,438,120,147,85,291,90,24,27,267,90,569,133,569,133,0,11
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,370,109,89,48,281,109,0,11,281,109,285,103,285,103,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,268,77,69,49,199,79,0,11,199,79,71,36,71,36,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",1324,174,784,151,784,151,0,11,0,11,0,11,540,117,367,103,173,87
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",1458,205,822,199,772,195,50,44,14,21,36,40,636,207,490,191,146,89
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",898,174,279,101,90,61,189,97,68,74,121,80,619,160,566,162,53,40
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",418,140,100,81,68,63,32,50,0,11,32,50,318,130,222,117,96,53
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,272,132,76,66,196,125,24,47,172,110,250,131,250,131,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",1187,182,616,171,381,147,235,117,32,39,203,107,571,166,479,161,92,67
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1128,61,289,108,219,103,70,47,9,14,61,45,839,96,644,115,195,83
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,631,152,76,55,555,154,34,34,521,160,535,151,535,151,0,11
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",713,128,404,120,154,82,250,111,53,59,197,111,309,133,309,133,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1361,154,748,130,440,106,308,123,84,64,224,94,613,147,588,144,25,41
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,159,96,71,75,88,63,24,40,64,67,78,60,78,60,0,11
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",502,126,332,112,71,41,261,112,34,41,227,107,170,106,162,105,8,12
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",792,102,394,104,207,92,187,66,54,34,133,57,398,105,292,96,106,53
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",771,97,336,109,162,72,174,87,23,35,151,89,435,108,340,104,95,40
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",860,147,250,115,200,112,50,60,34,56,16,25,610,139,492,131,118,75
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1209,141,485,131,409,122,76,54,47,52,29,32,724,138,463,138,261,85
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",638,49,387,61,299,69,88,40,0,11,88,40,251,64,220,61,31,21
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",453,148,274,137,63,47,211,132,66,84,145,116,179,108,163,106,16,18
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",686,153,208,88,153,77,55,47,0,11,55,47,478,142,432,151,46,46
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",870,151,276,115,72,59,204,105,0,11,204,105,594,139,459,139,135,74
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1412,198,586,192,271,119,315,144,29,38,286,146,826,215,652,194,174,94
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",416,121,188,111,134,91,54,67,0,11,54,67,228,91,228,91,0,11
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",677,140,350,135,187,91,163,117,124,103,39,62,327,126,302,126,25,28
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",905,135,526,157,348,152,178,109,67,73,111,93,379,124,324,124,55,42
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",408,103,246,102,194,88,52,61,0,11,52,61,162,85,135,89,27,32
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",704,150,71,52,59,49,12,19,0,11,12,19,633,156,503,161,130,54
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",654,164,120,82,104,77,16,28,16,28,0,11,534,155,335,160,199,94
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",491,143,158,110,62,50,96,103,58,95,38,43,333,105,291,100,42,42
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",463,121,195,108,83,74,112,105,20,31,92,103,268,99,159,85,109,74
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",968,113,315,99,162,68,153,76,11,15,142,75,653,111,493,116,160,70
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",794,115,182,71,42,39,140,75,5,16,135,72,612,115,588,115,24,16
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",747,66,310,74,287,73,23,23,0,11,23,23,437,64,293,63,144,44
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1055,179,233,132,86,75,147,117,0,11,147,117,822,164,533,180,289,121
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",372,143,32,35,12,24,20,34,0,11,20,34,340,146,274,128,66,98
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",836,178,337,154,215,123,122,105,87,96,35,42,499,164,434,143,65,75
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",333,138,159,104,114,94,45,61,31,56,14,26,174,115,139,110,35,36
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",314,124,81,97,81,97,0,11,0,11,0,11,233,118,90,90,143,98
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",894,191,346,181,324,177,22,35,0,11,22,35,548,178,381,165,167,120
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",691,155,60,61,60,61,0,11,0,11,0,11,631,147,571,159,60,59
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",1623,187,683,162,607,174,76,58,45,44,31,36,940,231,766,215,174,95
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",268,79,181,75,181,75,0,11,0,11,0,11,87,61,87,61,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",625,151,431,114,388,116,43,41,0,11,43,41,194,121,194,121,0,11
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1099,227,216,84,197,77,19,33,0,11,19,33,883,216,735,206,148,113
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",804,192,268,159,161,109,107,129,0,11,107,129,536,167,315,140,221,101
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1028,243,187,121,53,61,134,109,41,63,93,89,841,249,666,220,175,129
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",776,202,150,99,100,83,50,66,0,11,50,66,626,195,500,202,126,70
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",461,82,251,82,129,71,122,60,14,17,108,59,210,70,196,70,14,14
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",407,73,210,72,81,48,129,64,47,48,82,53,197,64,159,61,38,31
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",604,76,230,71,101,46,129,58,40,43,89,49,374,87,306,83,68,36
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",710,101,212,76,184,78,28,27,20,22,8,14,498,90,367,86,131,44
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",593,84,162,63,134,63,28,25,11,17,17,18,431,84,332,84,99,48
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",414,86,161,57,131,50,30,29,7,11,23,27,253,86,175,81,78,45
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",497,97,127,50,109,45,18,20,11,17,7,11,370,106,296,93,74,66
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",501,84,199,82,152,69,47,51,10,15,37,49,302,89,277,87,25,27
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",796,265,192,163,143,137,49,83,0,11,49,83,604,240,449,211,155,127
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",575,190,207,160,111,122,96,111,40,66,56,90,368,226,321,221,47,53
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",932,268,221,153,221,153,0,11,0,11,0,11,711,322,615,294,96,130
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",657,218,105,93,54,71,51,61,30,49,21,35,552,225,473,210,79,90
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",887,254,95,121,95,121,0,11,0,11,0,11,792,252,653,244,139,84
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",469,181,157,151,157,151,0,11,0,11,0,11,312,157,211,148,101,60
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",713,187,124,82,108,80,16,28,16,28,0,11,589,198,358,180,231,98
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",725,153,458,149,409,150,49,39,10,17,39,36,267,87,188,86,79,50
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",677,144,240,115,126,83,114,92,0,11,114,92,437,142,409,136,28,33
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",519,111,238,103,151,78,87,85,0,11,87,85,281,107,142,91,139,95
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",567,134,432,121,332,107,100,85,0,11,100,85,135,85,135,85,0,11
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1130,228,435,124,435,124,0,11,0,11,0,11,695,214,385,188,310,186
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",373,145,51,59,51,59,0,11,0,11,0,11,322,146,203,153,119,94
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",300,95,25,39,25,39,0,11,0,11,0,11,275,87,249,93,26,42
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",362,151,90,75,63,62,27,44,0,11,27,44,272,157,222,160,50,49
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1106,231,246,148,246,148,0,11,0,11,0,11,860,206,777,216,83,72
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",865,233,160,136,88,84,72,114,0,11,72,114,705,218,448,203,257,159
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",558,161,175,111,144,110,31,43,31,43,0,11,383,136,248,136,135,95
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",449,110,239,84,135,75,104,78,31,37,73,65,210,98,210,98,0,11
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",762,170,488,171,399,166,89,59,16,25,73,53,274,105,203,86,71,67
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",762,175,425,163,234,116,191,107,35,42,156,100,337,106,160,73,177,90
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",556,158,226,126,169,118,57,48,16,26,41,41,330,129,269,123,61,44
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",429,144,129,81,55,53,74,62,36,47,38,42,300,127,177,107,123,84
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",878,114,287,99,160,80,127,67,22,24,105,69,591,116,426,98,165,73
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",666,96,171,70,162,68,9,14,9,14,0,11,495,100,413,110,82,54
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",948,175,284,139,118,89,166,141,147,136,19,30,664,155,499,148,165,70
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",511,125,150,93,150,93,0,11,0,11,0,11,361,116,240,102,121,66
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",856,161,331,156,286,140,45,57,32,44,13,28,525,165,364,165,161,84
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1380,347,594,287,444,257,150,158,0,11,150,158,786,351,539,326,247,144
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",361,154,59,53,0,11,59,53,0,11,59,53,302,161,277,147,25,43
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1246,273,677,255,534,253,143,143,0,11,143,143,569,215,396,194,173,159
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",430,218,87,104,43,78,44,73,0,11,44,73,343,242,246,256,97,83
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1452,293,687,244,597,221,90,103,0,11,90,103,765,232,397,213,368,190
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",527,282,167,108,94,86,73,85,0,11,73,85,360,252,309,242,51,71
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",1608,404,488,259,367,246,121,114,0,11,121,114,1120,379,851,376,269,201
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",1035,275,558,226,415,202,143,139,104,158,39,63,477,255,294,236,183,150
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",430,59,239,42,198,39,41,30,14,18,27,26,191,56,162,57,29,21
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",486,84,94,48,85,44,9,14,0,11,9,14,392,91,346,92,46,43
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",747,99,311,68,233,61,78,58,12,19,66,52,436,93,261,82,175,76
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",757,153,335,110,300,110,35,43,18,29,17,31,422,158,355,144,67,73
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",529,138,262,159,246,156,16,26,0,11,16,26,267,78,223,81,44,41
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",372,142,64,80,64,80,0,11,0,11,0,11,308,129,293,130,15,29
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",658,141,66,56,66,56,0,11,0,11,0,11,592,147,464,151,128,71
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",451,116,94,50,78,42,16,26,0,11,16,26,357,129,202,104,155,86
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",465,141,55,53,36,40,19,34,0,11,19,34,410,136,257,117,153,84
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",688,132,451,94,347,97,104,58,14,23,90,52,237,108,221,107,16,25
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",910,144,187,84,175,81,12,20,0,11,12,20,723,161,607,160,116,65
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",849,139,135,74,126,74,9,14,0,11,9,14,714,142,546,141,168,90
