GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6423,462,2131,473,1601,491,530,442,9,47,521,411,4292,572,3901,593,391,224
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3250,244,542,132,481,129,61,50,18,28,43,41,2708,274,1972,282,736,159
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3615,283,706,212,507,180,199,127,31,47,168,118,2909,337,2237,359,672,203
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1212,107,398,82,381,80,17,20,9,15,8,14,814,118,637,114,177,69
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",4850,390,1226,298,1044,263,182,166,126,160,56,50,3624,392,2804,401,820,282
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3358,243,833,168,634,154,199,88,68,55,131,76,2525,264,1964,268,561,191
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",3772,408,864,286,797,274,67,70,0,16,67,70,2908,371,2245,384,663,218
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",3720,326,799,215,751,212,48,57,25,43,23,37,2921,333,2234,359,687,282
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2257,221,435,148,408,135,27,36,0,11,27,36,1822,244,1521,273,301,121
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2499,164,686,133,615,124,71,49,0,11,71,49,1813,225,1463,214,350,112
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1079,111,193,61,158,55,35,24,5,10,30,22,886,113,618,120,268,77
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",3546,268,673,165,537,142,136,70,36,45,100,61,2873,272,2122,300,751,178
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",4556,351,996,282,745,239,251,140,50,56,201,132,3560,390,2899,408,661,182
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2628,184,923,229,783,200,140,105,48,80,92,65,1705,248,1479,228,226,142
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3118,241,883,169,782,169,101,86,0,16,101,86,2235,245,1870,239,365,112
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",4592,364,1462,358,1256,321,206,134,85,81,121,100,3130,444,2447,415,683,251
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",1998,188,646,172,561,164,85,65,20,31,65,55,1352,215,1176,219,176,82
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2014,203,785,236,357,155,428,209,70,89,358,197,1229,226,910,210,319,139
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",1006,98,234,88,188,82,46,33,14,16,32,29,772,98,439,111,333,93
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1326,107,552,121,519,118,33,28,13,16,20,22,774,125,453,117,321,109
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2447,234,1090,207,1062,203,28,33,12,19,16,26,1357,200,1217,206,140,92
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",3816,292,1120,327,948,326,172,120,86,81,86,84,2696,365,1950,328,746,268
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4474,406,1330,340,1079,306,251,159,185,143,66,69,3144,412,2972,404,172,104
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",2816,219,898,174,602,165,296,97,91,75,205,71,1918,223,1536,233,382,143
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",4375,323,1433,283,1117,278,316,161,191,150,125,95,2942,343,2414,334,528,213
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",3905,248,940,230,777,238,163,114,36,44,127,113,2965,304,2360,325,605,218
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1128,107,235,74,183,78,52,27,12,13,40,23,893,111,767,115,126,53
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5189,341,1828,310,1281,288,547,294,182,195,365,215,3361,376,2940,388,421,166
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",28,21,7,7,7,7,0,11,0,11,0,11,21,19,11,10,10,17
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1224,123,497,87,458,91,39,25,23,22,16,17,727,115,569,117,158,65
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",97,35,20,17,20,17,0,11,0,11,0,11,77,34,77,34,0,11
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2767,123,990,169,759,154,231,113,143,80,88,65,1777,193,1517,192,260,109
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4284,350,1190,318,1054,300,136,90,29,46,107,87,3094,421,2439,446,655,301
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",3132,213,736,133,561,117,175,85,109,74,66,40,2396,212,1768,219,628,133
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1180,96,271,108,271,108,0,11,0,11,0,11,909,99,758,101,151,55
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",807,72,167,38,143,42,24,17,0,11,24,17,640,72,540,73,100,40
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",89,46,48,36,48,36,0,11,0,11,0,11,41,30,34,28,7,10
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1112,109,199,72,139,63,60,37,6,9,54,36,913,114,699,113,214,63
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",578,69,145,51,131,50,14,14,0,11,14,14,433,67,352,66,81,37
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4352,401,1729,377,1682,369,47,59,0,16,47,59,2623,399,2312,383,311,167
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2323,213,1130,187,992,187,138,77,22,36,116,72,1193,225,1069,214,124,61
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",4747,412,1652,321,1493,317,159,110,14,25,145,105,3095,352,2503,368,592,166
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",74,34,18,17,18,17,0,11,0,11,0,11,56,32,29,23,27,25
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4204,388,1413,286,1106,255,307,177,78,128,229,126,2791,433,2329,399,462,213
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2668,160,668,158,504,120,164,102,55,72,109,76,2000,207,1295,207,705,173
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",531,68,166,42,143,37,23,20,13,18,10,10,365,58,312,58,53,21
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",164,41,69,30,57,28,12,10,8,8,4,6,95,38,87,40,8,13
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",678,95,196,49,166,44,30,25,0,11,30,25,482,89,369,77,113,53
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",63,19,0,11,0,11,0,11,0,11,0,11,63,19,50,18,13,11
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",649,77,310,71,271,68,39,25,0,11,39,25,339,68,315,64,24,23
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1143,131,406,109,363,106,43,29,8,12,35,26,737,135,640,114,97,58
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1655,146,514,110,398,110,116,59,56,44,60,39,1141,136,807,123,334,94
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",1911,197,570,147,411,111,159,96,30,34,129,89,1341,202,1129,201,212,90
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2305,194,762,168,542,175,220,118,48,45,172,115,1543,225,1255,231,288,132
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",4937,445,2102,446,1856,449,246,147,29,46,217,140,2835,435,2390,406,445,198
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",962,66,7,11,7,11,0,11,0,11,0,11,955,67,931,75,24,40
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1821,182,900,157,810,157,90,53,36,42,54,52,921,194,852,197,69,51
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",4868,387,755,184,576,183,179,116,22,36,157,108,4113,418,3204,414,909,304
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1796,214,770,168,743,162,27,32,15,24,12,18,1026,193,971,191,55,44
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5381,426,1986,335,1510,341,476,240,130,153,346,196,3395,465,2970,420,425,220
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1443,152,365,101,318,99,47,32,9,14,38,28,1078,149,738,138,340,94
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",7248,596,2816,577,2481,533,335,256,0,18,335,256,4432,594,3830,572,602,277
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",3933,297,886,256,624,228,262,158,131,80,131,137,3047,383,2377,391,670,243
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",2859,234,1668,232,1487,215,181,109,43,49,138,91,1191,210,1077,205,114,79
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",3416,291,638,170,511,157,127,88,50,53,77,65,2778,316,2083,311,695,170
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1846,218,815,181,800,182,15,24,0,11,15,24,1031,225,989,227,42,40
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1730,145,393,80,296,65,97,45,37,34,60,35,1337,157,1158,158,179,53
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",5853,434,1707,429,1458,425,249,160,118,119,131,135,4146,561,3266,583,880,345
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",2811,254,567,153,475,145,92,63,0,11,92,63,2244,251,1626,244,618,141
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",7277,310,2880,545,2423,601,457,330,147,172,310,293,4397,558,4008,576,389,242
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3903,227,1109,215,755,177,354,135,72,82,282,103,2794,232,2240,239,554,137
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",8316,618,3434,529,3087,508,347,214,61,91,286,179,4882,621,4165,635,717,271
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",3375,411,1408,299,1025,260,383,180,153,136,230,153,1967,373,1569,345,398,201
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",7198,547,2151,455,2112,454,39,65,0,18,39,65,5047,600,4169,615,878,326
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",5862,559,1268,339,1010,287,258,190,129,153,129,113,4594,579,4072,569,522,258
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",3965,230,1892,247,1689,239,203,107,10,15,193,105,2073,264,1701,251,372,148
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",2044,181,1251,203,1024,187,227,125,30,34,197,119,793,178,719,183,74,51
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2709,128,1340,226,1051,194,289,139,95,110,194,92,1369,214,1117,218,252,100
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",3963,174,1660,221,1491,204,169,111,33,38,136,102,2303,272,1937,239,366,127
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2757,225,910,157,778,148,132,84,17,27,115,82,1847,225,1676,213,171,101
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2631,163,836,203,720,174,116,85,24,39,92,79,1795,191,1458,219,337,136
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",4837,278,1487,296,1304,282,183,137,40,66,143,118,3350,383,2944,364,406,165
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1607,117,839,123,768,121,71,44,8,12,63,42,768,137,577,140,191,63
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1480,103,802,114,746,105,56,38,9,15,47,34,678,119,552,109,126,66
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3388,276,1605,250,1291,203,314,160,90,97,224,121,1783,267,1419,254,364,124
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3060,235,1387,182,1160,199,227,129,105,96,122,81,1673,236,1505,241,168,75
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1048,105,569,98,484,95,85,53,25,26,60,47,479,102,437,98,42,33
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2312,211,1491,165,1310,171,181,79,15,26,166,75,821,186,808,187,13,23
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",4215,367,1535,327,912,246,623,239,140,112,483,193,2680,389,2425,381,255,162
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3778,167,1614,235,1153,206,461,147,72,64,389,148,2164,238,1902,234,262,124
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",4816,423,2014,360,1811,336,203,149,155,134,48,58,2802,406,2392,411,410,153
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7857,412,3340,611,2677,573,663,399,0,18,663,399,4517,579,3601,536,916,348
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5566,378,2150,355,1894,337,256,188,22,36,234,187,3416,444,3015,394,401,190
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2756,174,1076,205,789,177,287,155,93,81,194,124,1680,195,1139,169,541,141
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",1034,72,616,110,308,105,308,83,10,16,298,78,418,103,377,94,41,34
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5283,582,1672,363,1342,386,330,185,105,102,225,162,3611,609,3070,652,541,301
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2815,124,1257,216,1056,191,201,99,61,65,140,83,1558,203,1324,217,234,123
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1946,104,760,113,578,103,182,86,60,63,122,70,1186,130,876,138,310,95
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",5351,473,1714,381,1502,350,212,180,0,16,212,180,3637,511,2924,487,713,274
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1688,124,1108,146,1003,152,105,48,0,11,105,48,580,132,508,130,72,51
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1243,79,683,102,610,105,73,39,17,20,56,33,560,99,360,98,200,73
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3646,201,1154,161,990,145,164,102,62,83,102,63,2492,217,2026,243,466,151
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3865,188,2220,239,797,198,1423,229,142,95,1281,217,1645,225,1554,215,91,51
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3873,226,1435,187,1193,166,242,146,104,104,138,99,2438,245,2049,256,389,142
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2792,95,1583,232,627,202,956,248,367,202,589,205,1209,224,973,212,236,112
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3240,226,1481,227,1120,204,361,144,28,42,333,151,1759,260,1451,256,308,162
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2867,157,1453,212,616,137,837,180,111,93,726,179,1414,208,1025,194,389,130
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3181,218,1469,190,1346,187,123,67,45,43,78,55,1712,242,1434,226,278,87
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1770,78,930,141,437,107,493,130,64,54,429,116,840,145,789,145,51,51
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4219,328,1694,355,1446,345,248,118,0,16,248,118,2525,385,1896,401,629,204
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3309,121,1677,214,694,159,983,179,260,138,723,155,1632,228,1463,228,169,80
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4523,284,1635,263,1458,264,177,131,53,82,124,99,2888,286,2419,323,469,168
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2284,152,1216,201,527,167,689,201,124,97,565,191,1068,208,902,210,166,96
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4140,442,2041,394,1757,360,284,212,71,100,213,184,2099,367,1936,369,163,143
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2022,149,900,205,335,155,565,181,89,90,476,174,1122,215,1062,212,60,55
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",925,39,450,55,133,47,317,54,58,38,259,52,475,63,398,69,77,34
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4677,373,2177,312,1987,312,190,122,105,94,85,76,2500,380,2068,363,432,197
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4816,228,2321,325,1470,254,851,307,196,167,655,260,2495,321,2276,338,219,125
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1628,115,672,120,338,98,334,95,40,50,294,83,956,142,715,148,241,108
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4536,287,2012,310,1735,327,277,173,78,97,199,143,2524,359,2075,374,449,162
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2922,142,1696,176,601,141,1095,172,285,140,810,177,1226,177,1017,190,209,88
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4441,230,2113,301,1448,323,665,254,435,199,230,137,2328,291,2081,307,247,136
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2808,110,1617,240,248,142,1369,232,286,154,1083,216,1191,232,1052,238,139,92
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4031,359,1772,328,1398,332,374,209,52,83,322,199,2259,382,1916,380,343,145
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2944,170,1655,247,537,174,1118,220,92,83,1026,217,1289,233,1168,227,121,100
