GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",867,182,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,13,10,14,66,44,46,41,39,39,23,21,33,51,13,17,165,58,8,11,28,26,106,72,74,50,200,137,48,34,0,11,2,4
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1707,318,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,0,11,0,11,15,25,2,4,0,11,0,11,25,33,0,11,62,50,74,55,41,31,991,294,303,128,164,80,17,27
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",2488,308,154,132,0,11,0,11,0,11,0,11,0,11,14,23,54,83,31,39,16,26,63,59,68,84,0,11,71,75,153,89,279,117,55,52,98,60,312,165,56,57,493,178,338,134,122,97,111,102
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",806,210,106,85,0,11,0,11,0,11,0,11,13,21,11,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,76,0,11,15,24,0,11,13,25,274,154,194,113,91,96,41,41
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1929,288,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,32,0,11,27,44,102,70,40,64,797,219,442,163,426,173,65,78
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",2896,457,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,41,0,11,1,3,9,18,16,24,43,71,41,65,193,134,27,32,1735,384,683,239,119,87,0,11
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",2238,421,248,124,0,11,12,20,0,11,0,11,29,33,22,33,52,60,102,82,84,79,72,57,12,23,81,93,0,11,45,45,385,175,28,31,104,86,131,108,61,59,575,302,114,116,50,55,31,36
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",1044,542,103,68,0,11,0,11,0,11,0,11,0,11,13,21,105,132,162,141,19,25,43,43,0,11,26,41,0,11,0,11,227,184,0,11,26,43,29,47,35,47,234,259,22,35,0,11,0,11
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",1194,438,81,77,0,11,0,11,0,11,0,11,15,25,16,25,68,104,221,174,11,19,94,90,17,27,0,11,22,34,34,37,268,190,0,11,0,11,46,71,46,54,199,160,56,68,0,11,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",975,404,53,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,59,0,11,98,139,65,85,0,11,0,11,0,11,282,205,0,11,0,11,22,34,17,27,200,119,175,257,19,31,0,11
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",782,257,39,44,0,11,0,11,0,11,20,33,13,21,0,11,11,19,0,11,0,11,62,74,11,19,36,60,0,11,12,20,76,103,0,11,17,28,87,68,75,82,189,119,134,81,0,11,0,11
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",721,231,47,60,0,11,0,11,0,11,0,11,0,11,0,11,34,43,68,111,11,19,49,60,23,27,13,27,17,31,65,67,31,36,0,11,15,22,35,40,14,22,245,157,54,63,0,11,0,11
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",343,183,15,25,0,11,14,24,0,11,0,11,0,11,0,11,27,41,28,43,15,27,56,84,17,29,0,11,0,11,13,25,0,11,25,44,0,11,0,11,0,11,100,44,20,33,0,11,13,21
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",1346,338,48,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,60,14,24,0,11,0,11,18,30,95,107,182,162,0,11,11,22,54,68,0,11,692,289,126,91,15,26,54,68
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",866,301,93,101,0,11,0,11,0,11,0,11,0,11,0,11,15,25,35,43,0,11,22,37,41,47,27,21,34,44,0,11,261,153,14,33,0,11,15,32,0,11,297,208,0,11,12,21,0,11
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",578,229,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,38,47,6,12,36,51,17,17,0,11,34,46,25,24,68,55,6,13,0,11,52,80,17,29,232,114,36,40,0,11,0,11
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",1416,380,112,93,0,11,24,37,0,11,0,11,0,11,20,34,51,59,114,111,71,67,193,254,49,44,95,91,29,49,0,11,211,143,0,11,29,36,92,89,17,29,208,134,86,65,15,24,0,11
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",912,423,83,86,0,11,0,11,0,11,0,11,0,11,10,17,0,11,13,20,0,11,12,19,85,78,0,11,53,88,11,18,211,258,97,104,0,11,39,59,13,20,223,142,62,65,0,11,0,11
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1773,302,77,57,0,11,0,11,0,11,22,36,40,38,80,72,78,78,32,43,0,11,108,77,97,86,106,72,95,67,37,33,542,191,82,59,66,52,129,62,44,36,102,83,14,22,12,19,10,15
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",1107,245,75,69,0,11,0,11,0,11,0,11,49,45,0,11,10,17,37,36,6,10,21,33,27,23,39,44,74,69,56,47,299,127,79,57,4,10,121,61,36,32,174,111,0,11,0,11,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",490,165,0,11,0,11,0,11,0,11,0,11,24,39,12,18,9,22,0,11,8,13,22,35,19,23,0,11,38,47,18,20,130,116,41,36,20,30,62,54,65,37,13,21,0,11,9,14,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",2368,404,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,5,4,7,1,4,2,5,46,60,14,21,13,21,52,48,0,11,1179,323,680,280,214,105,161,157
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",2398,274,16,25,0,11,0,11,0,11,0,11,21,34,0,11,0,11,0,11,0,11,23,37,0,11,27,44,0,11,0,11,134,98,0,11,14,22,97,75,15,25,1049,240,637,161,284,93,81,78
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",1300,277,37,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,43,110,75,0,11,73,81,37,57,42,68,63,70,196,151,35,34,20,32,85,82,38,60,421,221,96,70,19,31,0,11
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",817,272,110,147,0,11,0,11,0,11,0,11,0,11,0,11,6,12,0,11,0,11,0,11,0,11,6,12,17,36,0,11,197,115,3,7,3,8,49,46,32,47,313,165,53,47,13,24,15,24
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",1019,290,55,47,0,11,0,11,0,11,0,11,18,30,32,37,0,11,15,24,0,11,88,86,11,18,39,62,67,90,30,33,207,200,151,87,65,85,13,21,52,61,151,140,0,11,0,11,25,42
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",2263,411,97,59,0,11,0,11,0,11,20,24,10,17,27,30,52,52,106,107,13,22,10,15,27,34,54,53,0,11,101,95,867,286,156,117,29,34,114,83,216,126,196,103,144,106,13,20,11,18
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1525,208,21,27,0,11,0,11,0,11,0,11,27,44,7,12,6,10,0,11,30,30,18,34,0,11,6,13,12,17,59,89,106,52,14,26,21,22,107,68,28,27,824,170,191,78,35,32,13,15
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",2790,441,89,82,0,11,0,11,0,11,139,134,136,145,9,14,20,34,153,136,79,76,165,99,60,90,25,40,108,82,86,71,454,218,70,60,31,34,235,108,129,96,338,153,178,90,207,164,79,70
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",1297,263,43,43,5,18,0,11,0,11,0,11,16,28,33,54,28,38,158,179,92,87,42,52,25,28,59,62,44,35,32,39,455,193,36,36,14,21,49,48,33,38,133,80,0,11,0,11,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",2163,357,283,118,0,11,16,24,0,11,10,16,26,24,10,15,63,66,112,78,40,54,29,27,63,63,58,57,88,79,132,94,510,209,62,62,71,53,287,126,60,41,157,90,57,56,29,45,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",308,151,21,23,0,11,0,11,0,11,0,11,14,22,9,14,24,37,0,11,7,12,0,11,17,25,0,11,26,28,0,11,32,34,59,65,19,30,27,33,0,11,53,71,0,11,0,11,0,11
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",1065,269,199,98,0,11,0,11,0,11,0,11,25,23,3,6,12,15,88,65,8,13,87,73,31,32,0,11,46,52,25,21,350,141,0,11,10,17,31,29,67,63,58,52,25,45,0,11,0,11
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",1385,226,36,35,0,11,0,11,10,16,0,11,0,11,0,11,13,20,11,17,6,13,19,22,19,19,71,68,92,51,57,47,167,77,47,86,71,48,57,41,49,45,436,146,131,69,9,13,84,78
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",1607,290,99,67,0,11,0,11,0,11,0,11,7,12,64,86,32,35,31,37,0,11,6,9,42,39,30,38,139,126,44,43,269,147,24,26,19,24,100,59,54,39,511,160,115,66,0,11,21,33
