GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",796,102,428,99,259,88,169,85,19,22,150,86,368,102,330,101,38,27
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",410,99,180,82,99,61,81,55,42,41,39,39,230,72,225,72,5,12
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",537,109,252,85,184,67,68,49,38,40,30,26,285,98,253,97,32,41
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1171,160,316,116,220,110,96,69,48,53,48,46,855,164,645,173,210,99
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1246,177,286,130,220,102,66,87,56,85,10,16,960,186,704,172,256,112
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",771,110,354,82,295,82,59,53,10,15,49,51,417,114,371,104,46,49
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",831,103,402,87,290,79,112,58,11,19,101,55,429,99,369,105,60,37
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",736,86,244,89,186,79,58,42,14,17,44,39,492,102,345,91,147,71
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",574,87,240,80,97,54,143,70,38,42,105,63,334,83,308,87,26,31
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1238,210,282,110,209,79,73,83,58,79,15,26,956,224,812,216,144,89
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",1596,198,786,172,612,160,174,102,50,55,124,84,810,223,810,223,0,11
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",584,158,176,87,142,77,34,41,21,34,13,23,408,175,344,168,64,90
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1284,174,503,118,439,111,64,53,19,31,45,42,781,156,589,168,192,81
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1853,218,587,155,506,168,81,80,66,77,15,25,1266,204,611,191,655,141
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",1010,165,656,134,428,145,228,103,59,54,169,93,354,138,278,117,76,81
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",347,134,257,121,177,111,80,58,13,22,67,55,90,84,50,52,40,65
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",610,172,352,142,196,110,156,112,50,71,106,87,258,137,258,137,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",453,134,220,113,164,103,56,59,0,11,56,59,233,87,153,69,80,59
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",538,168,243,118,188,107,55,51,14,23,41,46,295,141,258,140,37,41
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",442,123,214,104,171,98,43,48,0,11,43,48,228,110,170,89,58,70
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",258,87,82,69,57,60,25,44,0,11,25,44,176,57,152,58,24,27
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",811,166,207,107,179,100,28,35,18,30,10,17,604,166,434,166,170,73
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",378,118,182,99,134,82,48,57,0,11,48,57,196,85,140,69,56,53
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",287,95,142,84,83,54,59,66,59,66,0,11,145,78,118,74,27,32
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",538,110,382,121,291,117,91,68,14,22,77,65,156,71,86,54,70,61
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",424,127,129,81,78,61,51,46,10,16,41,44,295,134,193,118,102,83
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",949,107,525,119,157,72,368,108,53,50,315,93,424,124,424,124,0,11
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",670,108,468,110,64,44,404,104,10,16,394,104,202,82,192,81,10,15
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",262,70,154,61,40,36,114,60,0,11,114,60,108,56,108,56,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",1319,163,718,154,687,154,31,34,0,11,31,34,601,130,421,120,180,98
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",1502,172,765,147,687,151,78,52,0,11,78,52,737,174,497,141,240,123
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",870,170,292,106,133,74,159,91,66,56,93,74,578,173,540,170,38,42
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",351,89,138,69,96,54,42,45,0,11,42,45,213,83,131,65,82,59
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",517,108,461,109,137,75,324,129,51,60,273,129,56,43,56,43,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",1154,159,791,143,467,124,324,103,84,64,240,99,363,136,349,131,14,24
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",986,66,297,81,205,74,92,62,5,10,87,61,689,84,495,104,194,66
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1439,135,966,176,382,117,584,175,37,34,547,181,473,148,400,143,73,63
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",709,138,512,139,272,128,240,111,35,37,205,103,197,123,197,123,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1233,133,764,140,323,118,441,118,98,69,343,104,469,135,469,135,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",157,72,91,73,27,28,64,67,0,11,64,67,66,47,66,47,0,11
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",511,114,398,115,207,89,191,98,55,58,136,77,113,65,108,65,5,9
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",666,83,329,89,190,77,139,56,46,35,93,46,337,96,228,85,109,59
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",890,91,473,110,288,100,185,77,21,24,164,79,417,106,331,101,86,49
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",924,160,340,126,238,114,102,83,31,50,71,68,584,150,477,140,107,64
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1205,179,592,161,398,149,194,109,85,88,109,81,613,171,428,165,185,97
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",541,66,298,65,211,61,87,39,28,27,59,36,243,53,185,56,58,31
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",433,113,298,115,95,65,203,103,50,63,153,88,135,63,85,45,50,55
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",779,154,277,109,193,97,84,70,0,11,84,70,502,153,478,153,24,26
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",890,145,374,117,84,48,290,113,101,86,189,80,516,145,399,140,117,66
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1175,196,523,132,230,78,293,124,85,73,208,108,652,183,541,173,111,49
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",374,107,103,68,86,63,17,27,0,11,17,27,271,84,271,84,0,11
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",530,111,381,107,281,101,100,77,64,64,36,40,149,62,149,62,0,11
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",906,176,457,134,204,89,253,137,81,67,172,129,449,133,389,134,60,54
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",258,78,191,79,100,68,91,72,0,11,91,72,67,50,54,44,13,21
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",803,134,97,52,72,44,25,31,25,31,0,11,706,129,509,155,197,99
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",700,151,95,70,95,70,0,11,0,11,0,11,605,166,424,167,181,99
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",409,110,106,60,53,37,53,49,0,11,53,49,303,113,243,113,60,63
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",398,106,136,64,98,59,38,43,0,11,38,43,262,107,152,91,110,73
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",958,108,255,95,139,76,116,59,30,37,86,44,703,106,533,122,170,74
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",815,105,201,85,91,54,110,74,1,14,109,72,614,118,559,117,55,40
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",753,58,289,66,268,70,21,19,0,11,21,19,464,66,353,67,111,41
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",876,196,230,126,81,69,149,108,0,11,149,108,646,171,503,168,143,88
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",375,117,108,79,108,79,0,11,0,11,0,11,267,114,211,105,56,52
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",912,210,282,132,164,94,118,101,84,94,34,42,630,223,616,227,14,23
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",450,135,183,126,110,83,73,79,0,11,73,79,267,122,233,116,34,39
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",257,100,0,11,0,11,0,11,0,11,0,11,257,100,163,108,94,74
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",967,224,252,179,209,174,43,67,43,67,0,11,715,216,579,204,136,93
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",680,150,101,80,73,67,28,46,28,46,0,11,579,168,477,154,102,78
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",1358,182,649,160,585,163,64,50,21,29,43,37,709,178,439,152,270,122
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",311,97,228,92,228,92,0,11,0,11,0,11,83,50,72,47,11,17
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",704,137,402,111,379,107,23,27,0,11,23,27,302,131,253,120,49,46
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",971,192,229,120,197,109,32,55,0,11,32,55,742,195,661,200,81,66
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",813,178,225,116,198,109,27,42,0,11,27,42,588,189,477,182,111,67
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",995,186,156,91,119,79,37,52,0,11,37,52,839,184,660,179,179,120
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",1062,186,217,88,143,83,74,65,0,11,74,65,845,196,617,174,228,112
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",321,76,149,62,54,35,95,49,38,32,57,39,172,67,152,65,20,24
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",416,90,227,63,87,51,140,70,87,60,53,36,189,68,154,58,35,38
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",684,95,274,73,109,55,165,63,78,42,87,56,410,94,378,93,32,39
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",729,97,158,72,114,74,44,35,25,24,19,24,571,103,396,94,175,68
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",658,100,160,65,121,62,39,25,8,12,31,26,498,94,444,96,54,41
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",388,82,140,54,108,46,32,31,22,27,10,18,248,79,148,67,100,52
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",510,119,98,50,69,42,29,28,12,19,17,21,412,120,287,101,125,81
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",418,63,138,48,92,42,46,30,10,15,36,32,280,73,246,73,34,28
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",768,143,189,116,160,112,29,33,0,11,29,33,579,149,437,135,142,84
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",360,114,109,105,26,31,83,101,22,36,61,96,251,107,180,88,71,66
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",643,175,253,132,253,132,0,11,0,11,0,11,390,164,291,118,99,115
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",709,176,88,95,63,86,25,40,0,11,25,40,621,188,559,189,62,57
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",1227,264,41,33,41,33,0,11,0,11,0,11,1186,262,996,279,190,99
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",521,233,60,56,46,47,14,23,0,11,14,23,461,225,397,236,64,63
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",820,162,124,99,124,99,0,11,0,11,0,11,696,161,461,153,235,123
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",780,198,409,178,397,180,12,20,0,11,12,20,371,132,324,134,47,37
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",783,152,137,72,114,69,23,28,11,18,12,21,646,157,587,154,59,49
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",355,100,208,97,108,64,100,83,25,30,75,81,147,73,133,70,14,22
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",597,125,485,113,453,114,32,37,15,25,17,26,112,59,112,59,0,11
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1072,261,230,204,120,124,110,154,104,155,6,12,842,227,531,221,311,150
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",303,95,26,36,26,36,0,11,0,11,0,11,277,97,192,94,85,68
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",558,191,165,126,126,110,39,63,0,11,39,63,393,189,202,79,191,175
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",542,160,117,107,117,107,0,11,0,11,0,11,425,173,360,161,65,83
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",953,227,127,97,107,90,20,33,20,33,0,11,826,212,557,178,269,149
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",805,167,206,115,144,119,62,74,0,11,62,74,599,165,367,135,232,142
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",439,131,115,72,84,62,31,41,31,41,0,11,324,125,221,115,103,88
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",468,144,245,104,168,78,77,77,77,77,0,11,223,128,223,128,0,11
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",641,189,335,182,259,164,76,63,0,11,76,63,306,135,197,90,109,105
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",671,175,362,158,217,108,145,111,49,60,96,88,309,111,242,96,67,84
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",418,143,145,102,145,102,0,11,0,11,0,11,273,128,203,101,70,71
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",675,167,183,96,131,102,52,66,0,11,52,66,492,140,375,155,117,77
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",948,110,316,96,224,82,92,67,42,58,50,33,632,124,444,117,188,77
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",579,97,165,71,124,55,41,39,33,37,8,12,414,90,340,83,74,41
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1063,195,184,84,165,83,19,29,19,29,0,11,879,184,722,189,157,74
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",496,157,185,92,161,90,24,28,0,11,24,28,311,134,238,134,73,46
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",788,169,241,116,143,87,98,84,19,31,79,81,547,144,284,106,263,125
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1437,293,592,215,490,220,102,122,0,11,102,122,845,277,567,258,278,160
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",463,153,178,145,106,119,72,96,62,96,10,17,285,126,229,104,56,70
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1249,221,396,164,238,115,158,114,36,60,122,115,853,226,585,220,268,165
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",386,116,196,103,133,106,63,61,0,11,63,61,190,86,32,41,158,80
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1213,311,516,204,282,123,234,176,0,11,234,176,697,293,414,225,283,215
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",544,147,235,152,161,147,74,78,51,62,23,40,309,162,208,156,101,78
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",1595,339,310,155,210,130,100,88,0,11,100,88,1285,326,920,297,365,236
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",1127,299,485,223,361,169,124,142,87,137,37,44,642,289,469,247,173,142
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",433,75,218,49,183,47,35,24,29,23,6,9,215,72,155,63,60,33
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",565,100,122,81,99,82,23,27,0,11,23,27,443,111,426,108,17,20
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",776,110,330,94,300,94,30,28,0,11,30,28,446,108,307,93,139,69
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",672,152,197,89,162,74,35,45,35,45,0,11,475,147,351,142,124,81
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",560,141,249,128,201,116,48,58,16,26,32,52,311,121,242,98,69,74
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",291,105,78,78,78,78,0,11,0,11,0,11,213,73,200,75,13,20
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",745,150,99,65,80,60,19,29,19,29,0,11,646,146,516,147,130,75
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",634,156,164,100,139,91,25,34,25,34,0,11,470,133,185,90,285,123
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",579,131,198,104,145,102,53,52,0,11,53,52,381,122,261,105,120,85
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",733,146,392,121,323,112,69,52,10,18,59,52,341,140,256,120,85,81
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",933,155,155,85,144,83,11,20,11,20,0,11,778,159,637,155,141,83
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",884,136,63,43,40,37,23,25,14,22,9,15,821,141,634,139,187,81
