GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",2144,148,488,127,1656,184
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",2284,126,464,136,1820,165
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",1748,115,237,89,1511,132
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",669,82,254,78,415,83
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",4662,160,868,214,3794,276
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",2113,184,1022,177,1091,206
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",3815,167,906,217,2909,248
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1402,100,239,72,1163,117
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1375,118,368,102,1007,131
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1213,123,453,116,760,122
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",5085,280,1071,239,4014,321
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",2432,224,972,193,1460,228
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",3998,245,1151,254,2847,269
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",3152,212,564,166,2588,255
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",1623,90,777,133,846,146
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2375,176,614,161,1761,214
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8125,213,2448,354,5677,380
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",438,73,172,50,266,70
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1265,124,518,128,747,117
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3465,186,1256,198,2209,226
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",2674,184,919,168,1755,199
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",3106,189,1306,205,1800,202
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1406,97,682,121,724,126
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2409,195,1224,207,1185,218
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2139,171,1182,217,957,223
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1131,116,404,87,727,125
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",1784,159,550,149,1234,172
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1617,93,780,147,837,144
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",1987,184,667,160,1320,204
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",2951,185,1529,221,1422,241
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2356,116,1284,178,1072,176
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2248,154,918,172,1330,198
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1333,54,311,93,1022,91
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",3682,243,1994,241,1688,250
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",4524,283,1243,236,3281,288
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3167,209,1027,205,2140,246
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",5990,409,1574,318,4416,464
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3332,222,1041,193,2291,249
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3782,303,1134,271,2648,306
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1196,122,490,119,706,133
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",4847,307,1861,321,2986,343
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3362,178,1518,217,1844,213
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",4526,288,1756,262,2770,319
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",3716,279,1207,251,2509,308
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2120,176,899,185,1221,220
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2391,147,865,208,1526,220
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1199,133,407,113,792,136
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",3692,244,1319,206,2373,297
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",4294,316,1530,244,2764,319
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2594,207,934,183,1660,237
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3214,214,1445,211,1769,215
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",4772,307,1727,333,3045,402
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",1969,176,728,142,1241,222
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",1920,147,300,119,1620,153
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",862,106,229,83,633,96
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1298,134,476,128,822,166
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,12,0,12,0,12
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2408,204,1167,205,1241,252
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",3987,203,1231,221,2756,271
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4433,319,1822,324,2611,326
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",3274,184,960,213,2314,264
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",4456,275,1765,270,2691,341
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",3678,211,1188,210,2490,276
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1078,113,467,85,611,110
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5074,293,1646,320,3428,358
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",19,17,0,12,19,17
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1043,112,472,121,571,141
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",119,55,44,30,75,49
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2631,118,1044,164,1587,169
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4297,289,1532,280,2765,320
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",1617,162,496,143,1121,178
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1191,101,432,94,759,122
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",560,72,149,55,411,71
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",129,48,61,8,68,46
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1187,112,344,115,843,140
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",704,94,253,69,451,105
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4378,316,2590,291,1788,286
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2669,182,911,197,1758,212
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",4927,331,2017,317,2910,337
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",62,30,49,32,13,11
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4360,294,1660,304,2700,315
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",1900,145,496,131,1404,163
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",596,87,297,76,299,75
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",211,67,78,44,133,51
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",628,128,328,93,300,96
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",88,58,58,57,30,18
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",633,120,380,107,253,84
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1353,157,639,125,714,139
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1126,107,239,82,887,116
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2154,202,557,144,1597,225
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",1446,178,300,138,1146,188
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",5291,365,2464,332,2827,411
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1026,80,90,60,936,99
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1925,219,1274,227,651,144
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",5259,244,1814,295,3445,323
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1635,263,1004,200,631,185
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5303,365,1844,340,3459,391
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1463,134,370,111,1093,147
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",7045,512,3097,386,3948,467
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",3814,228,938,219,2876,298
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",3057,192,1769,232,1288,232
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",3027,190,887,223,2140,221
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1954,225,1399,206,555,156
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1620,127,500,97,1120,147
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",6052,344,2072,357,3980,383
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",3062,190,426,110,2636,206
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",6410,372,2600,350,3810,449
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3321,177,453,129,2868,217
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",8800,395,3455,451,5345,473
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",4143,316,1585,267,2558,333
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",7379,371,2460,404,4919,433
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",5652,426,1403,304,4249,434
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",3889,238,2176,269,1713,276
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",1847,188,906,172,941,213
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,12,0,12,0,12
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2532,168,1055,177,1477,192
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",3897,219,1265,220,2632,302
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2447,209,1285,197,1162,238
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2264,170,718,157,1546,228
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",4665,284,1803,253,2862,277
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1269,125,374,79,895,138
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1309,113,578,108,731,129
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3513,208,2012,227,1501,218
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",2895,298,1489,281,1406,251
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1123,105,682,101,441,115
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2550,212,1683,246,867,204
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",4062,281,1254,341,2808,383
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3584,208,935,192,2649,242
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",5148,313,2490,330,2658,351
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7576,326,2167,406,5409,444
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5628,259,2772,291,2856,310
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2916,106,504,123,2412,161
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",972,86,185,67,787,106
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5830,438,2513,414,3317,405
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2365,163,1111,173,1254,205
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1768,118,414,114,1354,161
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",4890,375,2400,368,2490,338
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1598,135,969,131,629,128
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1169,114,504,94,665,102
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3637,255,1497,229,2140,251
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3957,172,438,192,3519,255
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3898,227,1818,262,2080,301
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2418,117,343,141,2075,185
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3430,214,1875,208,1555,230
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2864,118,325,129,2539,170
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3182,210,1580,232,1602,236
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1588,104,257,94,1331,107
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4230,236,1882,314,2348,336
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3148,128,314,143,2834,202
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4594,272,2327,274,2267,309
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2173,105,170,89,2003,138
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4428,267,1745,290,2683,368
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",1956,140,363,140,1593,183
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",861,33,102,62,759,70
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",5106,292,2767,312,2339,319
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4552,244,1287,203,3265,261
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1639,105,199,79,1440,126
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4789,249,1887,296,2902,291
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2699,160,288,128,2411,202
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4434,176,1574,256,2860,283
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2551,139,89,76,2462,161
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4489,301,1728,309,2761,277
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2914,150,386,148,2528,196
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2592,185,694,154,1898,208
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",1981,97,63,46,1918,105
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",4172,239,1536,250,2636,295
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2235,157,77,50,2158,166
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5026,175,494,138,4532,227
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1268,89,223,69,1045,102
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4382,250,1812,265,2570,306
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1307,56,22,24,1285,58
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3902,179,434,157,3468,229
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2220,166,87,67,2133,180
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3432,218,1276,232,2156,257
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1404,93,9,14,1395,94
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",352,50,64,34,288,52
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",981,112,162,73,819,113
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",993,91,157,67,836,100
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3355,196,1007,209,2348,242
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1377,135,153,66,1224,133
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",320,22,99,35,221,30
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1748,88,171,65,1577,101
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",544,55,69,33,475,57
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1221,82,613,115,608,115
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1202,113,121,63,1081,108
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1395,73,363,96,1032,101
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2094,157,409,135,1685,166
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1395,109,9,14,1386,111
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",2989,124,256,114,2733,177
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4250,175,970,223,3280,264
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2296,154,90,53,2206,169
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2217,122,45,33,2172,126
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1846,120,60,43,1786,133
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1150,85,57,53,1093,95
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3249,208,286,106,2963,222
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",0,12,0,12,0,12
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2577,158,227,109,2350,168
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2101,132,57,63,2044,135
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2484,142,236,115,2248,195
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1228,113,199,96,1029,127
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1184,120,108,49,1076,123
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2315,122,164,74,2151,143
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1497,55,73,35,1424,67
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2532,175,82,54,2450,183
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3450,193,194,81,3256,205
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1846,140,244,99,1602,145
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2288,150,217,109,2071,165
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2375,235,322,115,2053,219
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2803,182,202,105,2601,185
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3727,184,135,76,3592,196
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2720,157,251,115,2469,192
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3175,157,96,69,3079,166
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2418,134,140,84,2278,153
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2058,111,277,93,1781,116
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2504,111,219,104,2285,148
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",732,101,59,60,673,108
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3083,202,310,149,2773,238
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2495,141,102,61,2393,145
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",3763,233,831,251,2932,293
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",468,102,75,48,393,103
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",991,61,65,47,926,83
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,12,0,12,0,12
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3206,173,483,154,2723,232
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1232,75,45,37,1187,78
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1335,92,123,83,1212,108
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2415,113,75,68,2340,122
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4878,156,300,133,4578,186
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2427,161,335,152,2092,183
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",362,34,0,12,362,34
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",774,67,48,28,726,70
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3793,125,593,175,3200,181
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2097,142,316,112,1781,183
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1657,106,385,96,1272,118
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1444,108,235,81,1209,106
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3650,115,155,86,3495,147
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2853,109,73,48,2780,119
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2917,116,508,143,2409,160
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",528,48,70,34,458,51
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2588,157,140,90,2448,180
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",2873,134,399,124,2474,159
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3178,145,1034,202,2144,228
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1541,101,634,123,907,130
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2003,119,78,58,1925,122
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",4012,114,233,99,3779,152
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1320,59,440,99,880,116
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3144,132,304,111,2840,162
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2624,110,57,40,2567,112
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1679,71,279,87,1400,105
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3843,112,131,80,3712,139
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2835,130,76,63,2759,155
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3162,160,516,127,2646,190
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,12,0,12,0,12
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1444,84,24,22,1420,86
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1776,61,324,81,1452,93
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1742,94,535,121,1207,125
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3366,124,99,71,3267,137
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,12,0,12,0,12
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3568,264,1506,330,2062,319
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",2770,237,815,213,1955,271
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,12,0,12,0,12
